"S21 Phase"
"Frequency (Hz)","Deg",
3500000000, -1.412134e+002,
3501250000, -1.419705e+002,
3502500000, -1.427424e+002,
3503750000, -1.441322e+002,
3505000000, -1.472264e+002,
3506250000, -1.498062e+002,
3507500000, -1.505619e+002,
3508750000, -1.513402e+002,
3510000000, -1.534724e+002,
3511250000, -1.556670e+002,
3512500000, -1.579071e+002,
3513750000, -1.599808e+002,
3515000000, -1.612071e+002,
3516250000, -1.621162e+002,
3517500000, -1.634612e+002,
3518750000, -1.659613e+002,
3520000000, -1.690369e+002,
3521250000, -1.712774e+002,
3522500000, -1.715154e+002,
3523750000, -1.715770e+002,
3525000000, -1.733155e+002,
3526250000, -1.766766e+002,
3527500000, -1.793727e+002,
3528750000, 1.796335e+002,
3530000000, 1.795210e+002,
3531250000, 1.783781e+002,
3532500000, 1.755071e+002,
3533750000, 1.727572e+002,
3535000000, 1.703811e+002,
3536250000, 1.696535e+002,
3537500000, 1.692451e+002,
3538750000, 1.676811e+002,
3540000000, 1.654182e+002,
3541250000, 1.622547e+002,
3542500000, 1.601136e+002,
3543750000, 1.595317e+002,
3545000000, 1.592714e+002,
3546250000, 1.580834e+002,
3547500000, 1.556710e+002,
3548750000, 1.522448e+002,
3550000000, 1.506204e+002,
3551250000, 1.507210e+002,
3552500000, 1.502282e+002,
3553750000, 1.480511e+002,
3555000000, 1.458911e+002,
3556250000, 1.427244e+002,
3557500000, 1.406318e+002,
3558750000, 1.404711e+002,
3560000000, 1.405293e+002,
3561250000, 1.395018e+002,
3562500000, 1.362853e+002,
3563750000, 1.334616e+002,
3565000000, 1.316142e+002,
3566250000, 1.313173e+002,
3567500000, 1.316474e+002,
3568750000, 1.308262e+002,
3570000000, 1.279396e+002,
3571250000, 1.243816e+002,
3572500000, 1.227686e+002,
3573750000, 1.230207e+002,
3575000000, 1.225176e+002,
3576250000, 1.212949e+002,
3577500000, 1.191506e+002,
3578750000, 1.162515e+002,
3580000000, 1.128888e+002,
3581250000, 1.116085e+002,
3582500000, 1.134636e+002,
3583750000, 1.136321e+002,
3585000000, 1.104355e+002,
3586250000, 1.074587e+002,
3587500000, 1.048189e+002,
3588750000, 1.038833e+002,
3590000000, 1.043180e+002,
3591250000, 1.046376e+002,
3592500000, 1.027166e+002,
3593750000, 9.926775e+001,
3595000000, 9.613259e+001,
3596250000, 9.478881e+001,
3597500000, 9.578446e+001,
3598750000, 9.532041e+001,
3600000000, 9.351371e+001,
3601250000, 9.161154e+001,
3602500000, 8.868387e+001,
3603750000, 8.465177e+001,
3605000000, 8.385527e+001,
3606250000, 8.501009e+001,
3607500000, 8.479021e+001,
3608750000, 8.264586e+001,
3610000000, 7.982596e+001,
3611250000, 7.672954e+001,
3612500000, 7.568065e+001,
3613750000, 7.587291e+001,
3615000000, 7.555417e+001,
3616250000, 7.413153e+001,
3617500000, 7.113052e+001,
3618750000, 6.816676e+001,
3620000000, 6.690511e+001,
3621250000, 6.672652e+001,
3622500000, 6.561288e+001,
3623750000, 6.311897e+001,
3625000000, 6.134080e+001,
3626250000, 6.089689e+001,
3627500000, 5.860996e+001,
3628750000, 5.556520e+001,
3630000000, 5.361461e+001,
3631250000, 5.343087e+001,
3632500000, 5.249114e+001,
3633750000, 5.035736e+001,
3635000000, 4.807535e+001,
3636250000, 4.655237e+001,
3637500000, 4.594250e+001,
3638750000, 4.490482e+001,
3640000000, 4.390022e+001,
3641250000, 4.204413e+001,
3642500000, 3.911517e+001,
3643750000, 3.699781e+001,
3645000000, 3.619219e+001,
3646250000, 3.599537e+001,
3647500000, 3.528665e+001,
