"S21 Log Mag"
"Frequency (Hz)","dB",
3500000000, -4.717779e+001,
3501250000, -4.701582e+001,
3502500000, -4.675888e+001,
3503750000, -4.673946e+001,
3505000000, -4.697049e+001,
3506250000, -4.708907e+001,
3507500000, -4.713448e+001,
3508750000, -4.700219e+001,
3510000000, -4.681068e+001,
3511250000, -4.687910e+001,
3512500000, -4.719977e+001,
3513750000, -4.745359e+001,
3515000000, -4.731785e+001,
3516250000, -4.691039e+001,
3517500000, -4.685389e+001,
3518750000, -4.689881e+001,
3520000000, -4.733085e+001,
3521250000, -4.772190e+001,
3522500000, -4.757278e+001,
3523750000, -4.704348e+001,
3525000000, -4.681570e+001,
3526250000, -4.716080e+001,
3527500000, -4.758315e+001,
3528750000, -4.783396e+001,
3530000000, -4.764926e+001,
3531250000, -4.734219e+001,
3532500000, -4.713334e+001,
3533750000, -4.733150e+001,
3535000000, -4.775401e+001,
3536250000, -4.790697e+001,
3537500000, -4.781074e+001,
3538750000, -4.755556e+001,
3540000000, -4.739190e+001,
3541250000, -4.736776e+001,
3542500000, -4.771244e+001,
3543750000, -4.820922e+001,
3545000000, -4.818928e+001,
3546250000, -4.768740e+001,
3547500000, -4.732461e+001,
3548750000, -4.760768e+001,
3550000000, -4.810060e+001,
3551250000, -4.840583e+001,
3552500000, -4.834787e+001,
3553750000, -4.815805e+001,
3555000000, -4.793689e+001,
3556250000, -4.791926e+001,
3557500000, -4.811606e+001,
3558750000, -4.827499e+001,
3560000000, -4.832952e+001,
3561250000, -4.836839e+001,
3562500000, -4.842120e+001,
3563750000, -4.817539e+001,
3565000000, -4.828525e+001,
3566250000, -4.858505e+001,
3567500000, -4.875303e+001,
3568750000, -4.855325e+001,
3570000000, -4.814458e+001,
3571250000, -4.810556e+001,
3572500000, -4.837236e+001,
3573750000, -4.883950e+001,
3575000000, -4.911123e+001,
3576250000, -4.904515e+001,
3577500000, -4.867126e+001,
3578750000, -4.843211e+001,
3580000000, -4.848479e+001,
3581250000, -4.890722e+001,
3582500000, -4.904341e+001,
3583750000, -4.896582e+001,
3585000000, -4.897493e+001,
3586250000, -4.892563e+001,
3587500000, -4.870275e+001,
3588750000, -4.865757e+001,
3590000000, -4.901665e+001,
3591250000, -4.913674e+001,
3592500000, -4.917254e+001,
3593750000, -4.874617e+001,
3595000000, -4.848104e+001,
3596250000, -4.837762e+001,
3597500000, -4.868009e+001,
3598750000, -4.908107e+001,
3600000000, -4.932907e+001,
3601250000, -4.933442e+001,
3602500000, -4.902328e+001,
3603750000, -4.870758e+001,
3605000000, -4.862171e+001,
3606250000, -4.875482e+001,
3607500000, -4.893498e+001,
3608750000, -4.882931e+001,
3610000000, -4.890643e+001,
3611250000, -4.895284e+001,
3612500000, -4.883823e+001,
3613750000, -4.874776e+001,
3615000000, -4.870288e+001,
3616250000, -4.873529e+001,
3617500000, -4.876645e+001,
3618750000, -4.879897e+001,
3620000000, -4.881836e+001,
3621250000, -4.878063e+001,
3622500000, -4.862275e+001,
3623750000, -4.851356e+001,
3625000000, -4.862701e+001,
3626250000, -4.883475e+001,
3627500000, -4.902118e+001,
3628750000, -4.903211e+001,
3630000000, -4.875122e+001,
3631250000, -4.873101e+001,
3632500000, -4.882069e+001,
3633750000, -4.866431e+001,
3635000000, -4.845057e+001,
3636250000, -4.859752e+001,
3637500000, -4.888818e+001,
3638750000, -4.914000e+001,
3640000000, -4.896381e+001,
3641250000, -4.876299e+001,
3642500000, -4.852022e+001,
3643750000, -4.862180e+001,
3645000000, -4.880231e+001,
3646250000, -4.891545e+001,
