"S21 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.547769e+002,
3001562500, 1.527070e+002,
3003125000, 1.512031e+002,
3004687500, 1.495475e+002,
3006250000, 1.478265e+002,
3007812500, 1.463306e+002,
3009375000, 1.443628e+002,
3010937500, 1.426431e+002,
3012500000, 1.410086e+002,
3014062500, 1.387150e+002,
3015625000, 1.369731e+002,
3017187500, 1.349104e+002,
3018750000, 1.332966e+002,
3020312500, 1.315708e+002,
3021875000, 1.293711e+002,
3023437500, 1.279370e+002,
3025000000, 1.258883e+002,
3026562500, 1.239629e+002,
3028125000, 1.218685e+002,
3029687500, 1.203771e+002,
3031250000, 1.177087e+002,
3032812500, 1.162744e+002,
3034375000, 1.139358e+002,
3035937500, 1.122436e+002,
3037500000, 1.099772e+002,
3039062500, 1.079025e+002,
3040625000, 1.059181e+002,
3042187500, 1.040760e+002,
3043750000, 1.017259e+002,
3045312500, 9.983532e+001,
3046875000, 9.743948e+001,
3048437500, 9.567583e+001,
3050000000, 9.328334e+001,
3051562500, 9.155249e+001,
3053125000, 8.918344e+001,
3054687500, 8.695256e+001,
3056250000, 8.494387e+001,
3057812500, 8.263932e+001,
3059375000, 8.045821e+001,
3060937500, 7.846967e+001,
3062500000, 7.609662e+001,
3064062500, 7.373434e+001,
3065625000, 7.113089e+001,
3067187500, 6.920304e+001,
3068750000, 6.751843e+001,
3070312500, 6.483156e+001,
3071875000, 6.302483e+001,
3073437500, 6.069488e+001,
3075000000, 5.870832e+001,
3076562500, 5.637849e+001,
3078125000, 5.396424e+001,
3079687500, 5.203939e+001,
3081250000, 4.996537e+001,
3082812500, 4.762784e+001,
3084375000, 4.535595e+001,
3085937500, 4.335938e+001,
3087500000, 4.123155e+001,
3089062500, 3.875811e+001,
3090625000, 3.687492e+001,
3092187500, 3.473296e+001,
3093750000, 3.286512e+001,
3095312500, 3.059748e+001,
3096875000, 2.848561e+001,
3098437500, 2.624214e+001,
3100000000, 2.431046e+001,
3101562500, 2.226627e+001,
3103125000, 2.049465e+001,
3104687500, 1.811450e+001,
3106250000, 1.621309e+001,
3107812500, 1.382705e+001,
3109375000, 1.135214e+001,
3110937500, 9.114491e+000,
3112500000, 7.286125e+000,
3114062500, 4.981991e+000,
3115625000, 3.253866e+000,
3117187500, 8.907720e-001,
3118750000, -1.301263e+000,
3120312500, -3.196836e+000,
3121875000, -5.143008e+000,
3123437500, -7.427261e+000,
3125000000, -9.959953e+000,
3126562500, -1.212018e+001,
3128125000, -1.401647e+001,
3129687500, -1.607854e+001,
3131250000, -1.827581e+001,
3132812500, -2.047326e+001,
3134375000, -2.265003e+001,
3135937500, -2.508095e+001,
3137500000, -2.679047e+001,
3139062500, -2.912752e+001,
3140625000, -3.153390e+001,
3142187500, -3.387871e+001,
3143750000, -3.591849e+001,
3145312500, -3.830830e+001,
3146875000, -4.041099e+001,
3148437500, -4.268854e+001,
3150000000, -4.490557e+001,
3151562500, -4.709412e+001,
3153125000, -4.960052e+001,
3154687500, -5.172563e+001,
3156250000, -5.425249e+001,
3157812500, -5.644497e+001,
3159375000, -5.876657e+001,
3160937500, -6.110071e+001,
3162500000, -6.348528e+001,
3164062500, -6.585082e+001,
3165625000, -6.810643e+001,
3167187500, -7.039595e+001,
3168750000, -7.259837e+001,
3170312500, -7.503568e+001,
3171875000, -7.736930e+001,
3173437500, -7.979891e+001,
3175000000, -8.217111e+001,
3176562500, -8.449980e+001,
3178125000, -8.687105e+001,
3179687500, -8.887400e+001,
3181250000, -9.131013e+001,
3182812500, -9.352959e+001,
3184375000, -9.590663e+001,
3185937500, -9.793895e+001,
3187500000, -1.004095e+002,
3189062500, -1.027145e+002,
3190625000, -1.048018e+002,
3192187500, -1.072123e+002,
3193750000, -1.095760e+002,
3195312500, -1.112415e+002,
3196875000, -1.139591e+002,
3198437500, -1.159848e+002,
3200000000, -1.180868e+002,
3201562500, -1.205005e+002,
3203125000, -1.224829e+002,
3204687500, -1.245294e+002,
3206250000, -1.269743e+002,
3207812500, -1.289310e+002,
3209375000, -1.307056e+002,
3210937500, -1.329870e+002,
3212500000, -1.350107e+002,
3214062500, -1.368982e+002,
3215625000, -1.389956e+002,
3217187500, -1.407107e+002,
3218750000, -1.430355e+002,
3220312500, -1.442646e+002,
3221875000, -1.467456e+002,
3223437500, -1.488240e+002,
3225000000, -1.501836e+002,
3226562500, -1.528718e+002,
3228125000, -1.542278e+002,
3229687500, -1.563248e+002,
3231250000, -1.584212e+002,
3232812500, -1.597537e+002,
3234375000, -1.620568e+002,
3235937500, -1.630407e+002,
3237500000, -1.653060e+002,
3239062500, -1.669860e+002,
3240625000, -1.687272e+002,
3242187500, -1.708479e+002,
3243750000, -1.717991e+002,
3245312500, -1.742923e+002,
3246875000, -1.755931e+002,
3248437500, -1.779097e+002,
3250000000, -1.791720e+002,
3251562500, 1.795505e+002,
3253125000, 1.774174e+002,
3254687500, 1.755396e+002,
3256250000, 1.739415e+002,
3257812500, 1.728894e+002,
3259375000, 1.705448e+002,
3260937500, 1.694934e+002,
3262500000, 1.672124e+002,
3264062500, 1.656936e+002,
3265625000, 1.634807e+002,
3267187500, 1.622989e+002,
3268750000, 1.604642e+002,
3270312500, 1.587752e+002,
3271875000, 1.569839e+002,
3273437500, 1.555735e+002,
3275000000, 1.534136e+002,
3276562500, 1.523184e+002,
3278125000, 1.499906e+002,
3279687500, 1.486653e+002,
3281250000, 1.465023e+002,
3282812500, 1.453772e+002,
3284375000, 1.434027e+002,
3285937500, 1.416297e+002,
3287500000, 1.394769e+002,
3289062500, 1.384603e+002,
