"S21 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.512980e+002,
3001562500, 1.499401e+002,
3003125000, 1.474639e+002,
3004687500, 1.461201e+002,
3006250000, 1.439543e+002,
3007812500, 1.427907e+002,
3009375000, 1.407148e+002,
3010937500, 1.391271e+002,
3012500000, 1.372035e+002,
3014062500, 1.351803e+002,
3015625000, 1.335404e+002,
3017187500, 1.315566e+002,
3018750000, 1.298459e+002,
3020312500, 1.277791e+002,
3021875000, 1.263663e+002,
3023437500, 1.244696e+002,
3025000000, 1.223999e+002,
3026562500, 1.204119e+002,
3028125000, 1.185955e+002,
3029687500, 1.163688e+002,
3031250000, 1.144491e+002,
3032812500, 1.122975e+002,
3034375000, 1.109392e+002,
3035937500, 1.088978e+002,
3037500000, 1.064541e+002,
3039062500, 1.046546e+002,
3040625000, 1.022852e+002,
3042187500, 9.998033e+001,
3043750000, 9.825749e+001,
3045312500, 9.564682e+001,
3046875000, 9.382192e+001,
3048437500, 9.147660e+001,
3050000000, 8.954396e+001,
3051562500, 8.767203e+001,
3053125000, 8.575985e+001,
3054687500, 8.283860e+001,
3056250000, 8.107395e+001,
3057812500, 7.862169e+001,
3059375000, 7.655050e+001,
3060937500, 7.442257e+001,
3062500000, 7.217370e+001,
3064062500, 6.972634e+001,
3065625000, 6.788358e+001,
3067187500, 6.556308e+001,
3068750000, 6.362366e+001,
3070312500, 6.130046e+001,
3071875000, 5.868661e+001,
3073437500, 5.659554e+001,
3075000000, 5.487125e+001,
3076562500, 5.210221e+001,
3078125000, 4.995806e+001,
3079687500, 4.821894e+001,
3081250000, 4.546301e+001,
3082812500, 4.320342e+001,
3084375000, 4.215590e+001,
3085937500, 3.873934e+001,
3087500000, 3.679528e+001,
3089062500, 3.543158e+001,
3090625000, 3.296357e+001,
3092187500, 3.033816e+001,
3093750000, 2.907549e+001,
3095312500, 2.633198e+001,
3096875000, 2.439629e+001,
3098437500, 2.252117e+001,
3100000000, 2.044648e+001,
3101562500, 1.814915e+001,
3103125000, 1.589611e+001,
3104687500, 1.438381e+001,
3106250000, 1.198971e+001,
3107812500, 9.653691e+000,
3109375000, 7.962021e+000,
3110937500, 5.963425e+000,
3112500000, 2.978264e+000,
3114062500, 1.556356e+000,
3115625000, -7.075790e-001,
3117187500, -2.953209e+000,
3118750000, -5.028510e+000,
3120312500, -7.180875e+000,
3121875000, -9.700735e+000,
3123437500, -1.163426e+001,
3125000000, -1.356782e+001,
3126562500, -1.575728e+001,
3128125000, -1.796167e+001,
3129687500, -1.991578e+001,
3131250000, -2.186187e+001,
3132812500, -2.463002e+001,
3134375000, -2.613655e+001,
3135937500, -2.838637e+001,
3137500000, -3.031867e+001,
3139062500, -3.313922e+001,
3140625000, -3.479950e+001,
3142187500, -3.689532e+001,
3143750000, -3.942446e+001,
3145312500, -4.148471e+001,
3146875000, -4.393491e+001,
3148437500, -4.584540e+001,
3150000000, -4.877557e+001,
3151562500, -5.052602e+001,
3153125000, -5.306682e+001,
3154687500, -5.528970e+001,
3156250000, -5.770229e+001,
3157812500, -5.949342e+001,
3159375000, -6.195064e+001,
3160937500, -6.465716e+001,
3162500000, -6.683800e+001,
3164062500, -6.893351e+001,
3165625000, -7.106049e+001,
3167187500, -7.368788e+001,
3168750000, -7.561595e+001,
3170312500, -7.809310e+001,
3171875000, -8.040316e+001,
3173437500, -8.240278e+001,
3175000000, -8.484290e+001,
3176562500, -8.729855e+001,
3178125000, -8.922920e+001,
3179687500, -9.186887e+001,
3181250000, -9.381295e+001,
3182812500, -9.606677e+001,
3184375000, -9.840622e+001,
3185937500, -1.008346e+002,
3187500000, -1.029432e+002,
3189062500, -1.056978e+002,
3190625000, -1.075705e+002,
3192187500, -1.098016e+002,
3193750000, -1.122443e+002,
3195312500, -1.139346e+002,
3196875000, -1.167889e+002,
3198437500, -1.185278e+002,
3200000000, -1.214133e+002,
3201562500, -1.223233e+002,
3203125000, -1.255828e+002,
3204687500, -1.270740e+002,
3206250000, -1.295445e+002,
3207812500, -1.308843e+002,
3209375000, -1.334294e+002,
3210937500, -1.353837e+002,
3212500000, -1.374084e+002,
3214062500, -1.394812e+002,
3215625000, -1.415718e+002,
3217187500, -1.435467e+002,
3218750000, -1.453490e+002,
3220312500, -1.471819e+002,
3221875000, -1.490931e+002,
3223437500, -1.511317e+002,
3225000000, -1.527562e+002,
3226562500, -1.545719e+002,
3228125000, -1.562639e+002,
3229687500, -1.580629e+002,
3231250000, -1.603026e+002,
3232812500, -1.620570e+002,
3234375000, -1.635114e+002,
3235937500, -1.655726e+002,
3237500000, -1.668576e+002,
3239062500, -1.687677e+002,
3240625000, -1.704784e+002,
3242187500, -1.730437e+002,
3243750000, -1.740274e+002,
3245312500, -1.766825e+002,
3246875000, -1.778140e+002,
3248437500, -1.793335e+002,
3250000000, 1.788594e+002,
3251562500, 1.771974e+002,
3253125000, 1.748869e+002,
3254687500, 1.735332e+002,
3256250000, 1.719227e+002,
3257812500, 1.705420e+002,
