"S12 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.629553e+002,
3001562500, 1.615170e+002,
3003125000, 1.596831e+002,
3004687500, 1.574712e+002,
3006250000, 1.558958e+002,
3007812500, 1.537414e+002,
3009375000, 1.523756e+002,
3010937500, 1.504038e+002,
3012500000, 1.483243e+002,
3014062500, 1.466934e+002,
3015625000, 1.448563e+002,
3017187500, 1.426432e+002,
3018750000, 1.409145e+002,
3020312500, 1.387568e+002,
3021875000, 1.369829e+002,
3023437500, 1.348425e+002,
3025000000, 1.332277e+002,
3026562500, 1.308511e+002,
3028125000, 1.289593e+002,
3029687500, 1.269357e+002,
3031250000, 1.250075e+002,
3032812500, 1.231446e+002,
3034375000, 1.206320e+002,
3035937500, 1.186959e+002,
3037500000, 1.168984e+002,
3039062500, 1.146536e+002,
3040625000, 1.123260e+002,
3042187500, 1.103316e+002,
3043750000, 1.081264e+002,
3045312500, 1.063051e+002,
3046875000, 1.039258e+002,
3048437500, 1.019852e+002,
3050000000, 9.990983e+001,
3051562500, 9.769116e+001,
3053125000, 9.558162e+001,
3054687500, 9.309292e+001,
3056250000, 9.126686e+001,
3057812500, 8.906675e+001,
3059375000, 8.699236e+001,
3060937500, 8.470865e+001,
3062500000, 8.238956e+001,
3064062500, 8.033414e+001,
3065625000, 7.793322e+001,
3067187500, 7.577622e+001,
3068750000, 7.394438e+001,
3070312500, 7.157154e+001,
3071875000, 6.959797e+001,
3073437500, 6.724518e+001,
3075000000, 6.501313e+001,
3076562500, 6.323690e+001,
3078125000, 6.088081e+001,
3079687500, 5.858069e+001,
3081250000, 5.640905e+001,
3082812500, 5.420575e+001,
3084375000, 5.218942e+001,
3085937500, 5.004203e+001,
3087500000, 4.772618e+001,
3089062500, 4.578057e+001,
3090625000, 4.366047e+001,
3092187500, 4.165085e+001,
3093750000, 3.947126e+001,
3095312500, 3.749903e+001,
3096875000, 3.546790e+001,
3098437500, 3.326842e+001,
3100000000, 3.114152e+001,
3101562500, 2.925381e+001,
3103125000, 2.716729e+001,
3104687500, 2.505215e+001,
3106250000, 2.269421e+001,
3107812500, 2.087362e+001,
3109375000, 1.875526e+001,
3110937500, 1.673068e+001,
3112500000, 1.466278e+001,
3114062500, 1.259980e+001,
3115625000, 1.054982e+001,
3117187500, 8.506659e+000,
3118750000, 6.241659e+000,
3120312500, 3.954887e+000,
3121875000, 2.219006e+000,
3123437500, -1.682009e-001,
3125000000, -2.045725e+000,
3126562500, -4.206909e+000,
3128125000, -6.251012e+000,
3129687500, -8.317348e+000,
3131250000, -1.024774e+001,
3132812500, -1.221303e+001,
3134375000, -1.445523e+001,
3135937500, -1.654007e+001,
3137500000, -1.878835e+001,
3139062500, -2.073406e+001,
3140625000, -2.294514e+001,
3142187500, -2.501862e+001,
3143750000, -2.735310e+001,
3145312500, -2.936855e+001,
3146875000, -3.161826e+001,
3148437500, -3.376784e+001,
3150000000, -3.609385e+001,
3151562500, -3.823961e+001,
3153125000, -4.094790e+001,
3154687500, -4.283682e+001,
3156250000, -4.527005e+001,
3157812500, -4.739915e+001,
3159375000, -4.982365e+001,
3160937500, -5.204756e+001,
3162500000, -5.424279e+001,
3164062500, -5.645709e+001,
3165625000, -5.898129e+001,
3167187500, -6.123541e+001,
