"S12 Phase"
"Frequency (Hz)","Deg",
3500000000, -1.288788e+002,
3501250000, -1.307639e+002,
3502500000, -1.325384e+002,
3503750000, -1.341618e+002,
3505000000, -1.358366e+002,
3506250000, -1.375696e+002,
3507500000, -1.392876e+002,
3508750000, -1.412164e+002,
3510000000, -1.428515e+002,
3511250000, -1.447721e+002,
3512500000, -1.463353e+002,
3513750000, -1.482343e+002,
3515000000, -1.501486e+002,
3516250000, -1.519499e+002,
3517500000, -1.534057e+002,
3518750000, -1.554134e+002,
3520000000, -1.568868e+002,
3521250000, -1.588832e+002,
3522500000, -1.604893e+002,
3523750000, -1.621098e+002,
3525000000, -1.633186e+002,
3526250000, -1.655585e+002,
3527500000, -1.670825e+002,
3528750000, -1.685000e+002,
3530000000, -1.704469e+002,
3531250000, -1.719135e+002,
3532500000, -1.737548e+002,
3533750000, -1.752852e+002,
3535000000, -1.769516e+002,
3536250000, -1.787771e+002,
3537500000, 1.798055e+002,
3538750000, 1.781148e+002,
3540000000, 1.765105e+002,
3541250000, 1.750919e+002,
3542500000, 1.730525e+002,
3543750000, 1.717101e+002,
3545000000, 1.700293e+002,
3546250000, 1.687300e+002,
3547500000, 1.674119e+002,
3548750000, 1.655366e+002,
3550000000, 1.641238e+002,
3551250000, 1.624954e+002,
3552500000, 1.605824e+002,
3553750000, 1.594211e+002,
3555000000, 1.582232e+002,
3556250000, 1.564841e+002,
3557500000, 1.550096e+002,
3558750000, 1.535212e+002,
3560000000, 1.518874e+002,
3561250000, 1.507309e+002,
3562500000, 1.493780e+002,
3563750000, 1.478099e+002,
3565000000, 1.465015e+002,
3566250000, 1.449242e+002,
3567500000, 1.432355e+002,
3568750000, 1.420713e+002,
3570000000, 1.406696e+002,
3571250000, 1.391011e+002,
3572500000, 1.376266e+002,
3573750000, 1.361962e+002,
3575000000, 1.347317e+002,
3576250000, 1.333006e+002,
3577500000, 1.320093e+002,
3578750000, 1.306361e+002,
3580000000, 1.292925e+002,
3581250000, 1.274202e+002,
3582500000, 1.265662e+002,
3583750000, 1.246727e+002,
3585000000, 1.231509e+002,
3586250000, 1.219758e+002,
3587500000, 1.205019e+002,
3588750000, 1.192207e+002,
3590000000, 1.174136e+002,
3591250000, 1.163091e+002,
3592500000, 1.148510e+002,
3593750000, 1.137074e+002,
3595000000, 1.117626e+002,
3596250000, 1.104769e+002,
3597500000, 1.088278e+002,
3598750000, 1.078426e+002,
3600000000, 1.066612e+002,
3601250000, 1.047426e+002,
3602500000, 1.037827e+002,
3603750000, 1.022847e+002,
3605000000, 1.004217e+002,
3606250000, 9.930656e+001,
3607500000, 9.797387e+001,
3608750000, 9.636563e+001,
3610000000, 9.474746e+001,
3611250000, 9.345795e+001,
3612500000, 9.192826e+001,
