"S21 Phase"
"Frequency (Hz)","Deg",
3500000000, -1.419984e+002,
3501250000, -1.439482e+002,
3502500000, -1.456542e+002,
3503750000, -1.474161e+002,
3505000000, -1.493337e+002,
3506250000, -1.507864e+002,
3507500000, -1.517577e+002,
3508750000, -1.536107e+002,
3510000000, -1.568231e+002,
3511250000, -1.574743e+002,
3512500000, -1.593089e+002,
3513750000, -1.614942e+002,
3515000000, -1.618991e+002,
3516250000, -1.634657e+002,
3517500000, -1.669349e+002,
3518750000, -1.676100e+002,
3520000000, -1.693008e+002,
3521250000, -1.713379e+002,
3522500000, -1.722023e+002,
3523750000, -1.740736e+002,
3525000000, -1.766446e+002,
3526250000, -1.783578e+002,
3527500000, -1.788655e+002,
3528750000, -1.799577e+002,
3530000000, 1.763370e+002,
3531250000, 1.751480e+002,
3532500000, 1.736642e+002,
3533750000, 1.714484e+002,
3535000000, 1.702550e+002,
3536250000, 1.703720e+002,
3537500000, 1.668906e+002,
3538750000, 1.650442e+002,
3540000000, 1.638255e+002,
3541250000, 1.617089e+002,
3542500000, 1.608913e+002,
3543750000, 1.598023e+002,
3545000000, 1.568846e+002,
3546250000, 1.543104e+002,
3547500000, 1.534596e+002,
3548750000, 1.534147e+002,
3550000000, 1.514205e+002,
3551250000, 1.483151e+002,
3552500000, 1.475556e+002,
3553750000, 1.457234e+002,
3555000000, 1.432728e+002,
3556250000, 1.434169e+002,
3557500000, 1.432599e+002,
3558750000, 1.405435e+002,
3560000000, 1.384480e+002,
3561250000, 1.374792e+002,
3562500000, 1.344979e+002,
3563750000, 1.336437e+002,
3565000000, 1.343767e+002,
3566250000, 1.319664e+002,
3567500000, 1.288434e+002,
3568750000, 1.267635e+002,
3570000000, 1.264802e+002,
3571250000, 1.265247e+002,
3572500000, 1.238730e+002,
3573750000, 1.217695e+002,
3575000000, 1.214505e+002,
3576250000, 1.179270e+002,
3577500000, 1.164503e+002,
3578750000, 1.166484e+002,
3580000000, 1.164117e+002,
3581250000, 1.138450e+002,
3582500000, 1.127991e+002,
3583750000, 1.104486e+002,
3585000000, 1.074865e+002,
3586250000, 1.076123e+002,
3587500000, 1.087733e+002,
3588750000, 1.065173e+002,
3590000000, 1.026565e+002,
3591250000, 1.007320e+002,
3592500000, 1.007571e+002,
3593750000, 1.004540e+002,
3595000000, 9.814517e+001,
3596250000, 9.676794e+001,
3597500000, 9.638253e+001,
3598750000, 9.270269e+001,
3600000000, 9.049084e+001,
3601250000, 9.071117e+001,
3602500000, 9.020748e+001,
3603750000, 8.898206e+001,
3605000000, 8.801930e+001,
3606250000, 8.630740e+001,
3607500000, 8.180505e+001,
3608750000, 7.926852e+001,
3610000000, 8.141350e+001,
3611250000, 8.204597e+001,
3612500000, 7.842356e+001,
3613750000, 7.460437e+001,
3615000000, 7.285576e+001,
3616250000, 7.285525e+001,
3617500000, 7.139302e+001,
3618750000, 6.860478e+001,
3620000000, 6.915304e+001,
3621250000, 6.819738e+001,
3622500000, 6.335429e+001,
3623750000, 6.144185e+001,
3625000000, 6.121182e+001,
3626250000, 5.972362e+001,
3627500000, 5.877983e+001,
3628750000, 5.901345e+001,
3630000000, 5.680354e+001,
3631250000, 5.193100e+001,
3632500000, 4.838876e+001,
3633750000, 4.906472e+001,
3635000000, 5.101781e+001,
3636250000, 4.884816e+001,
3637500000, 4.391941e+001,
3638750000, 4.219706e+001,
3640000000, 4.185083e+001,
3641250000, 3.975207e+001,
3642500000, 3.671799e+001,
3643750000, 3.625058e+001,
3645000000, 3.727385e+001,
3646250000, 3.439602e+001,
3647500000, 3.020621e+001,
3648750000, 2.832114e+001,
3650000000, 2.656869e+001,
3651250000, 2.535433e+001,
3652500000, 2.634305e+001,
3653750000, 2.663298e+001,
3655000000, 2.283124e+001,
3656250000, 1.754462e+001,
3657500000, 1.412762e+001,
3658750000, 1.476300e+001,
3660000000, 1.743185e+001,
3661250000, 1.517389e+001,
3662500000, 9.524331e+000,
3663750000, 9.296810e+000,
3665000000, 8.952945e+000,
3666250000, 5.477115e+000,
3667500000, 1.505241e+000,
3668750000, 1.458088e+000,
3670000000, 3.565158e+000,
3671250000, 9.664519e-001,
3672500000, -2.462312e+000,
3673750000, -4.361738e+000,
3675000000, -7.331982e+000,
3676250000, -1.077987e+001,
3677500000, -1.125798e+001,
3678750000, -7.543789e+000,
3680000000, -7.225882e+000,
3681250000, -1.234748e+001,
3682500000, -2.057315e+001,
3683750000, -2.200095e+001,
3685000000, -1.921152e+001,
3686250000, -1.833150e+001,
3687500000, -2.297053e+001,
3688750000, -2.509806e+001,
3690000000, -2.374825e+001,
3691250000, -2.585639e+001,
3692500000, -3.065879e+001,
3693750000, -3.531971e+001,
3695000000, -3.339544e+001,
3696250000, -3.145538e+001,
3697500000, -3.306854e+001,
3698750000, -3.540012e+001,
3700000000, -3.627723e+001,
3701250000, -4.019650e+001,
3702500000, -4.703568e+001,
3703750000, -4.884967e+001,
3705000000, -4.232083e+001,
3706250000, -3.955057e+001,
3707500000, -4.222766e+001,
3708750000, -4.942818e+001,
3710000000, -5.425480e+001,
3711250000, -5.357917e+001,
3712500000, -5.308363e+001,
3713750000, -5.590043e+001,
3715000000, -5.727441e+001,
3716250000, -5.495533e+001,
3717500000, -5.459771e+001,
3718750000, -5.856425e+001,
3720000000, -6.443092e+001,
3721250000, -6.921554e+001,
3722500000, -6.611189e+001,
3723750000, -6.325584e+001,
3725000000, -6.601415e+001,
3726250000, -6.455616e+001,
3727500000, -6.505525e+001,
3728750000, -7.311695e+001,
3730000000, -8.079602e+001,
3731250000, -8.084726e+001,
3732500000, -7.567314e+001,
