"S21 Phase"
"Frequency (Hz)","Deg",
3500000000, -1.410471e+002,
3501250000, -1.416880e+002,
3502500000, -1.429796e+002,
3503750000, -1.453534e+002,
3505000000, -1.488803e+002,
3506250000, -1.499391e+002,
3507500000, -1.499593e+002,
3508750000, -1.522800e+002,
3510000000, -1.542287e+002,
3511250000, -1.560984e+002,
3512500000, -1.582647e+002,
3513750000, -1.601325e+002,
3515000000, -1.623847e+002,
3516250000, -1.638100e+002,
3517500000, -1.645483e+002,
3518750000, -1.663513e+002,
3520000000, -1.694537e+002,
3521250000, -1.711247e+002,
3522500000, -1.715744e+002,
3523750000, -1.727674e+002,
3525000000, -1.755767e+002,
3526250000, -1.787653e+002,
3527500000, -1.794530e+002,
3528750000, 1.799300e+002,
3530000000, 1.781645e+002,
3531250000, 1.763143e+002,
3532500000, 1.745728e+002,
3533750000, 1.724999e+002,
3535000000, 1.702746e+002,
3536250000, 1.680996e+002,
3537500000, 1.668190e+002,
3538750000, 1.661800e+002,
3540000000, 1.650359e+002,
3541250000, 1.627785e+002,
3542500000, 1.593023e+002,
3543750000, 1.588601e+002,
3545000000, 1.588777e+002,
3546250000, 1.566694e+002,
3547500000, 1.538193e+002,
3548750000, 1.514545e+002,
3550000000, 1.512399e+002,
3551250000, 1.491266e+002,
3552500000, 1.480716e+002,
3553750000, 1.472953e+002,
3555000000, 1.450337e+002,
3556250000, 1.431222e+002,
3557500000, 1.411488e+002,
3558750000, 1.388277e+002,
3560000000, 1.371357e+002,
3561250000, 1.374605e+002,
3562500000, 1.371091e+002,
3563750000, 1.346539e+002,
3565000000, 1.307498e+002,
3566250000, 1.294467e+002,
3567500000, 1.306630e+002,
3568750000, 1.296747e+002,
3570000000, 1.261795e+002,
3571250000, 1.235728e+002,
3572500000, 1.235748e+002,
3573750000, 1.216618e+002,
3575000000, 1.202284e+002,
3576250000, 1.200369e+002,
3577500000, 1.186546e+002,
3578750000, 1.164706e+002,
3580000000, 1.144307e+002,
3581250000, 1.118988e+002,
3582500000, 1.101984e+002,
3583750000, 1.088641e+002,
3585000000, 1.099411e+002,
3586250000, 1.105769e+002,
3587500000, 1.062430e+002,
3588750000, 1.018525e+002,
3590000000, 1.017343e+002,
3591250000, 1.034016e+002,
3592500000, 1.014986e+002,
3593750000, 9.859300e+001,
3595000000, 9.634587e+001,
3596250000, 9.586830e+001,
3597500000, 9.422165e+001,
3598750000, 9.214486e+001,
3600000000, 9.217376e+001,
3601250000, 9.145614e+001,
3602500000, 8.983942e+001,
3603750000, 8.823555e+001,
3605000000, 8.568591e+001,
3606250000, 8.267424e+001,
3607500000, 8.094702e+001,
3608750000, 8.241095e+001,
3610000000, 8.363685e+001,
3611250000, 8.083131e+001,
3612500000, 7.573377e+001,
3613750000, 7.353799e+001,
3615000000, 7.397247e+001,
3616250000, 7.376180e+001,
3617500000, 7.192518e+001,
3618750000, 6.963540e+001,
3620000000, 6.823076e+001,
3621250000, 6.526818e+001,
3622500000, 6.400668e+001,
3623750000, 6.288912e+001,
3625000000, 6.143773e+001,
3626250000, 6.047592e+001,
3627500000, 5.967474e+001,
3628750000, 5.748160e+001,
3630000000, 5.459892e+001,
3631250000, 5.173016e+001,
3632500000, 4.974568e+001,
3633750000, 5.076083e+001,
3635000000, 5.240709e+001,
3636250000, 4.996966e+001,
3637500000, 4.490148e+001,
3638750000, 4.330484e+001,
3640000000, 4.139577e+001,
3641250000, 4.055827e+001,
3642500000, 4.102682e+001,
3643750000, 3.900538e+001,
3645000000, 3.567370e+001,
3646250000, 3.288969e+001,
3647500000, 3.283682e+001,
3648750000, 3.137322e+001,
3650000000, 2.820676e+001,
3651250000, 2.733551e+001,
3652500000, 2.760946e+001,
3653750000, 2.549916e+001,
3655000000, 2.331770e+001,
3656250000, 2.041658e+001,
3657500000, 1.789509e+001,
3658750000, 1.645575e+001,
3660000000, 1.652296e+001,
3661250000, 1.648806e+001,
3662500000, 1.518471e+001,
3663750000, 1.209368e+001,
3665000000, 8.002151e+000,
3666250000, 4.933576e+000,
3667500000, 6.486360e+000,
3668750000, 7.412608e+000,
3670000000, 3.645913e+000,
3671250000, -1.261716e+000,
3672500000, -1.397793e+000,
3673750000, -1.595596e+000,
3675000000, -3.036983e+000,
3676250000, -6.147914e+000,
3677500000, -7.830583e+000,
3678750000, -8.097959e+000,
3680000000, -1.007703e+001,
3681250000, -1.139258e+001,
3682500000, -1.377562e+001,
3683750000, -1.714076e+001,
3685000000, -1.768310e+001,
3686250000, -1.893198e+001,
3687500000, -2.093427e+001,
3688750000, -2.023777e+001,
3690000000, -2.035301e+001,
3691250000, -2.398836e+001,
3692500000, -3.021980e+001,
3693750000, -3.109847e+001,
3695000000, -2.674095e+001,
3696250000, -2.683285e+001,
3697500000, -3.635016e+001,
3698750000, -3.662700e+001,
3700000000, -3.568166e+001,
3701250000, -3.735296e+001,
