"S21 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.491000e+002,
3001562500, 1.477421e+002,
3003125000, 1.460344e+002,
3004687500, 1.438571e+002,
3006250000, 1.423157e+002,
3007812500, 1.404721e+002,
3009375000, 1.387436e+002,
3010937500, 1.371626e+002,
3012500000, 1.353222e+002,
3014062500, 1.336898e+002,
3015625000, 1.312863e+002,
3017187500, 1.297941e+002,
3018750000, 1.280930e+002,
3020312500, 1.260133e+002,
3021875000, 1.241508e+002,
3023437500, 1.218715e+002,
3025000000, 1.202492e+002,
3026562500, 1.180165e+002,
3028125000, 1.161338e+002,
3029687500, 1.143700e+002,
3031250000, 1.125960e+002,
3032812500, 1.105762e+002,
3034375000, 1.083701e+002,
3035937500, 1.064912e+002,
3037500000, 1.046283e+002,
3039062500, 1.026229e+002,
3040625000, 1.003050e+002,
3042187500, 9.862260e+001,
3043750000, 9.640876e+001,
3045312500, 9.400579e+001,
3046875000, 9.203012e+001,
3048437500, 8.970134e+001,
3050000000, 8.762530e+001,
3051562500, 8.555780e+001,
3053125000, 8.346013e+001,
3054687500, 8.166551e+001,
3056250000, 7.887159e+001,
3057812500, 7.632650e+001,
3059375000, 7.464311e+001,
3060937500, 7.223879e+001,
3062500000, 6.981396e+001,
3064062500, 6.765418e+001,
3065625000, 6.562892e+001,
3067187500, 6.373367e+001,
3068750000, 6.121959e+001,
3070312500, 5.875105e+001,
3071875000, 5.667179e+001,
3073437500, 5.445580e+001,
3075000000, 5.240019e+001,
3076562500, 4.998394e+001,
3078125000, 4.795124e+001,
3079687500, 4.558452e+001,
3081250000, 4.324515e+001,
3082812500, 4.112640e+001,
3084375000, 3.848562e+001,
3085937500, 3.673844e+001,
3087500000, 3.455263e+001,
3089062500, 3.227263e+001,
3090625000, 2.999721e+001,
3092187500, 2.810119e+001,
3093750000, 2.576659e+001,
3095312500, 2.360398e+001,
3096875000, 2.119024e+001,
3098437500, 2.006475e+001,
3100000000, 1.692954e+001,
3101562500, 1.542388e+001,
3103125000, 1.339274e+001,
3104687500, 1.125144e+001,
3106250000, 9.157270e+000,
3107812500, 6.918060e+000,
