"S21 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.519895e+002,
3001562500, 1.503264e+002,
3003125000, 1.486501e+002,
3004687500, 1.466180e+002,
3006250000, 1.449370e+002,
3007812500, 1.433585e+002,
3009375000, 1.412976e+002,
3010937500, 1.398764e+002,
3012500000, 1.382561e+002,
3014062500, 1.363171e+002,
3015625000, 1.343856e+002,
3017187500, 1.323675e+002,
3018750000, 1.309103e+002,
3020312500, 1.286963e+002,
3021875000, 1.266445e+002,
3023437500, 1.248103e+002,
3025000000, 1.229698e+002,
3026562500, 1.209280e+002,
3028125000, 1.190012e+002,
3029687500, 1.169985e+002,
3031250000, 1.150818e+002,
3032812500, 1.129728e+002,
3034375000, 1.111263e+002,
3035937500, 1.090979e+002,
3037500000, 1.070246e+002,
3039062500, 1.051747e+002,
3040625000, 1.031229e+002,
3042187500, 1.008902e+002,
3043750000, 9.892331e+001,
3045312500, 9.698848e+001,
3046875000, 9.470333e+001,
3048437500, 9.263238e+001,
3050000000, 9.004971e+001,
3051562500, 8.806596e+001,
3053125000, 8.607176e+001,
3054687500, 8.387448e+001,
3056250000, 8.142905e+001,
3057812500, 7.947032e+001,
3059375000, 7.734199e+001,
3060937500, 7.489447e+001,
3062500000, 7.268191e+001,
3064062500, 7.076440e+001,
3065625000, 6.829541e+001,
3067187500, 6.588205e+001,
3068750000, 6.373360e+001,
3070312500, 6.174373e+001,
3071875000, 5.926645e+001,
3073437500, 5.749721e+001,
3075000000, 5.505422e+001,
3076562500, 5.249847e+001,
3078125000, 5.043234e+001,
3079687500, 4.803960e+001,
3081250000, 4.621484e+001,
3082812500, 4.389229e+001,
3084375000, 4.158800e+001,
3085937500, 3.939721e+001,
3087500000, 3.764194e+001,
3089062500, 3.523026e+001,
3090625000, 3.314361e+001,
3092187500, 3.100904e+001,
3093750000, 2.862052e+001,
3095312500, 2.654021e+001,
3096875000, 2.431757e+001,
3098437500, 2.244222e+001,
3100000000, 2.008578e+001,
3101562500, 1.766620e+001,
3103125000, 1.586043e+001,
3104687500, 1.365611e+001,
3106250000, 1.145373e+001,
3107812500, 9.848444e+000,
3109375000, 7.496362e+000,
3110937500, 5.183217e+000,
3112500000, 3.321433e+000,
3114062500, 8.754926e-001,
3115625000, -7.658239e-001,
