"S12 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.601515e+002,
3001562500, 1.582049e+002,
3003125000, 1.566614e+002,
3004687500, 1.548688e+002,
3006250000, 1.530038e+002,
3007812500, 1.511993e+002,
3009375000, 1.495677e+002,
3010937500, 1.473356e+002,
3012500000, 1.456578e+002,
3014062500, 1.437959e+002,
3015625000, 1.417152e+002,
3017187500, 1.401835e+002,
3018750000, 1.379778e+002,
3020312500, 1.360022e+002,
3021875000, 1.341926e+002,
3023437500, 1.321684e+002,
3025000000, 1.301456e+002,
3026562500, 1.284394e+002,
3028125000, 1.262198e+002,
3029687500, 1.241237e+002,
3031250000, 1.224022e+002,
3032812500, 1.203797e+002,
3034375000, 1.183056e+002,
3035937500, 1.162554e+002,
3037500000, 1.141994e+002,
3039062500, 1.117440e+002,
3040625000, 1.099594e+002,
3042187500, 1.075664e+002,
3043750000, 1.056028e+002,
3045312500, 1.033170e+002,
3046875000, 1.012419e+002,
3048437500, 9.915107e+001,
3050000000, 9.703511e+001,
3051562500, 9.471546e+001,
3053125000, 9.251572e+001,
3054687500, 9.034614e+001,
3056250000, 8.815076e+001,
3057812500, 8.592887e+001,
3059375000, 8.378997e+001,
3060937500, 8.180507e+001,
3062500000, 7.940535e+001,
3064062500, 7.717323e+001,
3065625000, 7.486605e+001,
3067187500, 7.290144e+001,
3068750000, 7.082733e+001,
3070312500, 6.868760e+001,
3071875000, 6.624142e+001,
3073437500, 6.416798e+001,
3075000000, 6.221857e+001,
3076562500, 5.975642e+001,
3078125000, 5.743720e+001,
3079687500, 5.536240e+001,
3081250000, 5.310508e+001,
3082812500, 5.109531e+001,
3084375000, 4.868187e+001,
3085937500, 4.676193e+001,
3087500000, 4.470313e+001,
3089062500, 4.259832e+001,
3090625000, 4.063384e+001,
3092187500, 3.857878e+001,
3093750000, 3.635616e+001,
3095312500, 3.440317e+001,
3096875000, 3.240167e+001,
3098437500, 3.045631e+001,
3100000000, 2.819189e+001,
3101562500, 2.622895e+001,
3103125000, 2.399631e+001,
3104687500, 2.201689e+001,
3106250000, 1.987143e+001,
3107812500, 1.772461e+001,
3109375000, 1.547900e+001,
3110937500, 1.345925e+001,
3112500000, 1.160209e+001,
3114062500, 9.238389e+000,
3115625000, 7.327811e+000,
3117187500, 5.094878e+000,
3118750000, 2.829358e+000,
3120312500, 6.316426e-001,
3121875000, -1.056241e+000,
3123437500, -3.315681e+000,
3125000000, -5.229510e+000,
3126562500, -7.433777e+000,
3128125000, -9.227747e+000,
3129687500, -1.146192e+001,
3131250000, -1.363890e+001,
3132812500, -1.571199e+001,
3134375000, -1.798213e+001,
3135937500, -1.980056e+001,
3137500000, -2.237461e+001,
3139062500, -2.415771e+001,
3140625000, -2.635539e+001,
3142187500, -2.860356e+001,
3143750000, -3.058788e+001,
3145312500, -3.311538e+001,
3146875000, -3.516403e+001,
3148437500, -3.695156e+001,
