"S21 Log Mag"
"Frequency (Hz)","dB",
10000000, -6.003039e+001,
34950000, -7.349625e+001,
59900000, -9.242583e+001,
84850000, -7.297401e+001,
109800000, -7.276379e+001,
134750000, -7.370529e+001,
159700000, -7.582520e+001,
184650000, -7.083720e+001,
209600000, -7.016533e+001,
234550000, -7.313255e+001,
259500000, -7.293724e+001,
284450000, -6.831727e+001,
309400000, -6.698225e+001,
334350000, -6.842294e+001,
359300000, -6.883760e+001,
384250000, -6.763309e+001,
409200000, -6.716770e+001,
434150000, -6.814100e+001,
459100000, -6.551923e+001,
484050000, -6.585178e+001,
509000000, -6.689790e+001,
533950000, -6.499082e+001,
558900000, -6.452344e+001,
583850000, -6.519698e+001,
608800000, -6.611671e+001,
633750000, -6.439411e+001,
658700000, -6.418447e+001,
683650000, -6.479382e+001,
708600000, -6.398956e+001,
733550000, -6.231705e+001,
758500000, -6.288667e+001,
783450000, -6.171302e+001,
808400000, -6.183968e+001,
833350000, -6.158222e+001,
858300000, -6.164570e+001,
883250000, -6.198480e+001,
908200000, -6.129246e+001,
933150000, -6.058853e+001,
958100000, -6.092719e+001,
983050000, -6.058733e+001,
1008000000, -6.046384e+001,
1032950000, -6.026955e+001,
1057900000, -6.058440e+001,
1082850000, -6.053741e+001,
1107800000, -6.064346e+001,
1132750000, -6.102993e+001,
1157700000, -6.145576e+001,
1182650000, -6.134694e+001,
1207600000, -6.112652e+001,
1232550000, -6.174987e+001,
1257500000, -6.172079e+001,
1282450000, -6.119855e+001,
1307400000, -6.132446e+001,
1332350000, -6.050069e+001,
1357300000, -6.059481e+001,
1382250000, -6.021939e+001,
1407200000, -6.054847e+001,
1432150000, -6.129878e+001,
1457100000, -6.173742e+001,
1482050000, -6.261273e+001,
1507000000, -6.252106e+001,
1531950000, -6.228539e+001,
1556900000, -6.250607e+001,
1581850000, -6.359357e+001,
1606800000, -6.323065e+001,
1631750000, -6.500275e+001,
1656700000, -6.381986e+001,
1681650000, -6.480939e+001,
1706600000, -6.514577e+001,
1731550000, -6.490248e+001,
1756500000, -6.602901e+001,
1781450000, -6.677526e+001,
1806400000, -6.774621e+001,
1831350000, -6.847626e+001,
1856300000, -6.753469e+001,
1881250000, -6.877972e+001,
1906200000, -6.930743e+001,
1931150000, -7.123539e+001,
1956100000, -7.013976e+001,
1981050000, -7.050286e+001,
2006000000, -7.208885e+001,
2030950000, -7.100662e+001,
2055900000, -7.632421e+001,
2080850000, -7.366752e+001,
2105800000, -7.605740e+001,
2130750000, -7.450098e+001,
2155700000, -7.624611e+001,
2180650000, -7.495141e+001,
2205600000, -7.173440e+001,
2230550000, -7.232878e+001,
2255500000, -7.220741e+001,
2280450000, -7.249001e+001,
2305400000, -7.341389e+001,
2330350000, -7.138733e+001,
2355300000, -7.160040e+001,
2380250000, -7.485362e+001,
2405200000, -7.297968e+001,
2430150000, -7.310629e+001,
2455100000, -7.279078e+001,
2480050000, -7.371959e+001,
2505000000, -7.278012e+001,
2529950000, -7.121839e+001,
2554900000, -7.013943e+001,
2579850000, -7.003601e+001,
2604800000, -7.065151e+001,
2629750000, -7.019933e+001,
2654700000, -6.839068e+001,
2679650000, -6.928084e+001,
2704600000, -6.957512e+001,
2729550000, -6.976960e+001,
2754500000, -6.835458e+001,
2779450000, -6.745672e+001,
2804400000, -6.777232e+001,
2829350000, -6.673257e+001,
2854300000, -6.611227e+001,
2879250000, -6.705328e+001,
2904200000, -6.674905e+001,
2929150000, -6.532229e+001,
2954100000, -6.556470e+001,
2979050000, -6.545189e+001,
3004000000, -6.449232e+001,
3028950000, -6.327779e+001,
3053900000, -6.252458e+001,
3078850000, -6.224017e+001,
3103800000, -6.144286e+001,
3128750000, -6.071077e+001,
3153700000, -5.984290e+001,
3178650000, -5.983134e+001,
3203600000, -5.951650e+001,
3228550000, -5.897776e+001,
3253500000, -5.879051e+001,
3278450000, -5.935811e+001,
3303400000, -5.838423e+001,
3328350000, -5.810202e+001,
3353300000, -5.759756e+001,
3378250000, -5.800270e+001,
3403200000, -5.866463e+001,
3428150000, -5.959796e+001,
3453100000, -6.014784e+001,
3478050000, -5.974903e+001,
3503000000, -6.011139e+001,
3527950000, -6.091367e+001,
3552900000, -6.059464e+001,
3577850000, -6.133942e+001,
3602800000, -6.122741e+001,
3627750000, -6.196757e+001,
3652700000, -6.187585e+001,
3677650000, -6.335976e+001,
3702600000, -6.389016e+001,
3727550000, -6.479190e+001,
3752500000, -6.391774e+001,
3777450000, -6.547865e+001,
3802400000, -6.550234e+001,
3827350000, -7.120169e+001,
3852300000, -6.294260e+001,
3877250000, -6.807597e+001,
3902200000, -6.739793e+001,
3927150000, -6.681778e+001,
3952100000, -6.778495e+001,
3977050000, -6.669102e+001,
4002000000, -6.877244e+001,
4026950000, -6.860202e+001,
4051900000, -6.908897e+001,
4076850000, -6.954581e+001,
4101800000, -6.975865e+001,
4126750000, -7.209915e+001,
4151700000, -7.221238e+001,
4176650000, -7.166199e+001,
4201600000, -6.669802e+001,
4226550000, -7.088206e+001,
4251500000, -6.336203e+001,
4276450000, -6.485639e+001,
4301400000, -6.583389e+001,
4326350000, -6.343201e+001,
4351300000, -5.651926e+001,
4376250000, -6.182219e+001,
4401200000, -5.253497e+001,
4426150000, -4.759825e+001,
4451100000, -5.143997e+001,
4476050000, -3.740317e+001,
4501000000, -8.473920e+000,
4525950000, -7.677013e+000,
4550900000, -8.963727e+000,
4575850000, -1.154805e+001,
4600800000, -3.558258e+001,
4625750000, -3.888303e+001,
4650700000, -4.088225e+001,
4675650000, -4.398388e+001,
4700600000, -4.584648e+001,
4725550000, -5.107720e+001,
4750500000, -5.098377e+001,
4775450000, -6.341242e+001,
4800400000, -1.680942e+001,
4825350000, -1.630777e+001,
4850300000, -1.595606e+001,
4875250000, -1.827978e+001,
4900200000, -6.187923e+001,
4925150000, -6.440283e+001,
4950100000, -6.332864e+001,
4975050000, -6.388768e+001,
