"S21 Log Mag"
"Frequency (Hz)","dB",
10000000, -5.516982e+001,
13118750, -5.831481e+001,
16237500, -6.506361e+001,
19356250, -6.574882e+001,
22475000, -6.845608e+001,
25593750, -7.262757e+001,
28712500, -8.337754e+001,
31831250, -7.773994e+001,
34950000, -6.971830e+001,
38068750, -7.414664e+001,
41187500, -8.253025e+001,
44306250, -8.400761e+001,
47425000, -7.227390e+001,
50543750, -7.531313e+001,
53662500, -6.891623e+001,
56781250, -8.215630e+001,
59900000, -7.174827e+001,
63018750, -8.264188e+001,
66137500, -7.569533e+001,
69256250, -7.164166e+001,
72375000, -8.621523e+001,
75493750, -7.237772e+001,
78612500, -7.661920e+001,
81731250, -8.367446e+001,
84850000, -7.881318e+001,
87968750, -7.351183e+001,
91087500, -7.483030e+001,
94206250, -7.493369e+001,
97325000, -8.680339e+001,
100443750, -8.029220e+001,
103562500, -7.625110e+001,
106681250, -7.765698e+001,
109800000, -7.952959e+001,
112918750, -7.503730e+001,
116037500, -7.668904e+001,
119156250, -6.978048e+001,
122275000, -7.034401e+001,
125393750, -7.357192e+001,
128512500, -7.099339e+001,
131631250, -8.031357e+001,
134750000, -7.095264e+001,
137868750, -7.390781e+001,
140987500, -7.681299e+001,
144106250, -8.157720e+001,
147225000, -7.481921e+001,
150343750, -7.313835e+001,
153462500, -8.135220e+001,
156581250, -7.042973e+001,
159700000, -7.754922e+001,
162818750, -7.022154e+001,
165937500, -7.016737e+001,
169056250, -7.314563e+001,
172175000, -6.987439e+001,
175293750, -7.314648e+001,
178412500, -6.901756e+001,
181531250, -7.647883e+001,
184650000, -7.291966e+001,
187768750, -7.108595e+001,
190887500, -7.838520e+001,
194006250, -7.394489e+001,
197125000, -7.208365e+001,
200243750, -7.337393e+001,
203362500, -7.486472e+001,
206481250, -6.982439e+001,
209600000, -7.273840e+001,
212718750, -7.518076e+001,
215837500, -7.315281e+001,
218956250, -7.008118e+001,
222075000, -7.099619e+001,
225193750, -7.328116e+001,
228312500, -7.247854e+001,
231431250, -7.030876e+001,
234550000, -6.989545e+001,
237668750, -7.383381e+001,
240787500, -7.253313e+001,
243906250, -7.075033e+001,
247025000, -6.971458e+001,
250143750, -6.988378e+001,
253262500, -7.190958e+001,
256381250, -6.800307e+001,
259500000, -6.975704e+001,
262618750, -7.207951e+001,
265737500, -7.220618e+001,
268856250, -7.296616e+001,
271975000, -6.913553e+001,
275093750, -6.989170e+001,
278212500, -6.704961e+001,
281331250, -7.125769e+001,
284450000, -7.548799e+001,
287568750, -7.116927e+001,
290687500, -6.703027e+001,
293806250, -7.491140e+001,
296925000, -6.849757e+001,
300043750, -6.847757e+001,
303162500, -7.054874e+001,
306281250, -7.248354e+001,
309400000, -6.999778e+001,
312518750, -7.089535e+001,
315637500, -6.788972e+001,
318756250, -7.203760e+001,
321875000, -6.979263e+001,
324993750, -6.937852e+001,
328112500, -7.266416e+001,
331231250, -6.940531e+001,
334350000, -6.980114e+001,
337468750, -6.982776e+001,
340587500, -6.861140e+001,
343706250, -6.781249e+001,
346825000, -6.817616e+001,
349943750, -6.854118e+001,
353062500, -6.692510e+001,
356181250, -6.929715e+001,
359300000, -6.921693e+001,
362418750, -6.764159e+001,
365537500, -6.832650e+001,
368656250, -6.967623e+001,
371775000, -6.833919e+001,
374893750, -6.860905e+001,
378012500, -6.760537e+001,
381131250, -6.787473e+001,
384250000, -6.890896e+001,
387368750, -6.487852e+001,
390487500, -6.744408e+001,
393606250, -6.878185e+001,
396725000, -6.700070e+001,
399843750, -6.679792e+001,
402962500, -6.796593e+001,
406081250, -6.904384e+001,
409200000, -6.826373e+001,
412318750, -6.640420e+001,
415437500, -6.632294e+001,
418556250, -6.617712e+001,
421675000, -7.019781e+001,
424793750, -6.782265e+001,
427912500, -6.991232e+001,
431031250, -6.544251e+001,
434150000, -6.691995e+001,
437268750, -6.755193e+001,
440387500, -6.564486e+001,
443506250, -6.717050e+001,
446625000, -6.713382e+001,
449743750, -6.664817e+001,
452862500, -6.527213e+001,
455981250, -6.647320e+001,
459100000, -6.474991e+001,
462218750, -6.557089e+001,
465337500, -6.620859e+001,
468456250, -6.504348e+001,
471575000, -6.814560e+001,
474693750, -6.518985e+001,
477812500, -6.738499e+001,
480931250, -6.569272e+001,
484050000, -6.606672e+001,
487168750, -6.603664e+001,
490287500, -6.528553e+001,
493406250, -6.514732e+001,
496525000, -6.540134e+001,
499643750, -6.601373e+001,
502762500, -6.580785e+001,
505881250, -6.581593e+001,
509000000, -6.783221e+001,
512118750, -6.570857e+001,
515237500, -6.644099e+001,
518356250, -6.522308e+001,
521475000, -6.624810e+001,
524593750, -6.634069e+001,
527712500, -6.620756e+001,
530831250, -6.562950e+001,
533950000, -6.492419e+001,
537068750, -6.562933e+001,
540187500, -6.479125e+001,
543306250, -6.466797e+001,
546425000, -6.546139e+001,
549543750, -6.604232e+001,
552662500, -6.494713e+001,
555781250, -6.498864e+001,
558900000, -6.527302e+001,
562018750, -6.389408e+001,
565137500, -6.477093e+001,
568256250, -6.650057e+001,
571375000, -6.540611e+001,
574493750, -6.577330e+001,
577612500, -6.430674e+001,
580731250, -6.466270e+001,
583850000, -6.412117e+001,
586968750, -6.671647e+001,
590087500, -6.502287e+001,
593206250, -6.476312e+001,
596325000, -6.489828e+001,
599443750, -6.340442e+001,
602562500, -6.403099e+001,
605681250, -6.469888e+001,
608800000, -6.340544e+001,
611918750, -6.423944e+001,
615037500, -6.372198e+001,
618156250, -6.450589e+001,
621275000, -6.316019e+001,
624393750, -6.547076e+001,
627512500, -6.348504e+001,
630631250, -6.529428e+001,
633750000, -6.433929e+001,
636868750, -6.385743e+001,
639987500, -6.476108e+001,
643106250, -6.429411e+001,
646225000, -6.397889e+001,
649343750, -6.334571e+001,
652462500, -6.462519e+001,
655581250, -6.459846e+001,
658700000, -6.386554e+001,
661818750, -6.373427e+001,
664937500, -6.476492e+001,
668056250, -6.380342e+001,
671175000, -6.370466e+001,
674293750, -6.405908e+001,
677412500, -6.372932e+001,
680531250, -6.406807e+001,
683650000, -6.328483e+001,
686768750, -6.415672e+001,
689887500, -6.372960e+001,
693006250, -6.425739e+001,
696125000, -6.314285e+001,
699243750, -6.364442e+001,
702362500, -6.391638e+001,
705481250, -6.435538e+001,
708600000, -6.365356e+001,
711718750, -6.276956e+001,
714837500, -6.285185e+001,
717956250, -6.244030e+001,
721075000, -6.311195e+001,
724193750, -6.389721e+001,
727312500, -6.310613e+001,
730431250, -6.277968e+001,
733550000, -6.437716e+001,
736668750, -6.267540e+001,
739787500, -6.322951e+001,
742906250, -6.305576e+001,
746025000, -6.417925e+001,
749143750, -6.194619e+001,
752262500, -6.257473e+001,
755381250, -6.230454e+001,
758500000, -6.199109e+001,
761618750, -6.221726e+001,
764737500, -6.192599e+001,
767856250, -6.243119e+001,
770975000, -6.197760e+001,
774093750, -6.262544e+001,
777212500, -6.173883e+001,
780331250, -6.202807e+001,
783450000, -6.251435e+001,
786568750, -6.201892e+001,
789687500, -6.165374e+001,
792806250, -6.158383e+001,
795925000, -6.160036e+001,
799043750, -6.201711e+001,
802162500, -6.228420e+001,
805281250, -6.232521e+001,
808400000, -6.183273e+001,
811518750, -6.171328e+001,
814637500, -6.202186e+001,
817756250, -6.185383e+001,
820875000, -6.116645e+001,
823993750, -6.096653e+001,
827112500, -6.183208e+001,
830231250, -6.211501e+001,
833350000, -6.163350e+001,
836468750, -6.090619e+001,
839587500, -6.141996e+001,
