"S21 Phase"
"Frequency (Hz)","Deg",
3500000000, -1.636430e+002,
3501137500, -1.639885e+002,
3502275000, -1.630298e+002,
3503412500, -1.609769e+002,
3504550000, -1.623804e+002,
3505687500, -1.688811e+002,
3506825000, -1.727009e+002,
3507962500, -1.724866e+002,
3509100000, -1.709815e+002,
3510237500, -1.740453e+002,
3511375000, -1.765256e+002,
3512512500, -1.782690e+002,
3513650000, 1.761379e+002,
3514787500, 1.747607e+002,
3515925000, 1.780425e+002,
3517062500, 1.778884e+002,
3518200000, 1.735476e+002,
3519337500, 1.743792e+002,
3520475000, 1.753913e+002,
3521612500, 1.695351e+002,
3522750000, 1.644137e+002,
3523887500, 1.639841e+002,
3525025000, 1.655350e+002,
3526162500, 1.623469e+002,
3527300000, 1.592900e+002,
3528437500, 1.584968e+002,
3529575000, 1.600409e+002,
3530712500, 1.632302e+002,
3531850000, 1.627148e+002,
3532987500, 1.566069e+002,
3534125000, 1.503182e+002,
3535262500, 1.445561e+002,
3536400000, 1.454474e+002,
3537537500, 1.500327e+002,
3538675000, 1.528479e+002,
3539812500, 1.546399e+002,
3540950000, 1.491232e+002,
3542087500, 1.396369e+002,
3543225000, 1.368648e+002,
3544362500, 1.324722e+002,
3545500000, 1.308199e+002,
3546637500, 1.360049e+002,
3547775000, 1.439499e+002,
3548912500, 1.443011e+002,
3550050000, 1.407223e+002,
3551187500, 1.366071e+002,
3552325000, 1.280849e+002,
3553462500, 1.252334e+002,
3554600000, 1.240453e+002,
3555737500, 1.188404e+002,
3556875000, 1.165645e+002,
3558012500, 1.203576e+002,
3559150000, 1.286527e+002,
3560287500, 1.348651e+002,
3561425000, 1.293003e+002,
3562562500, 1.202354e+002,
3563700000, 1.126506e+002,
3564837500, 1.037626e+002,
3565975000, 9.838899e+001,
3567112500, 1.030530e+002,
3568250000, 1.168425e+002,
3569387500, 1.217315e+002,
3570525000, 1.170962e+002,
3571662500, 1.101067e+002,
3572800000, 1.030659e+002,
3573937500, 9.424494e+001,
3575075000, 8.819094e+001,
3576212500, 8.613948e+001,
3577350000, 9.312640e+001,
3578487500, 1.056119e+002,
3579625000, 1.086002e+002,
3580762500, 1.044625e+002,
3581900000, 1.018196e+002,
3583037500, 9.583835e+001,
3584175000, 9.134274e+001,
3585312500, 8.550097e+001,
3586450000, 7.413308e+001,
3587587500, 6.522581e+001,
3588725000, 7.360758e+001,
3589862500, 9.963504e+001,
3591000000, 1.021103e+002,
3592137500, 9.557596e+001,
3593275000, 8.945823e+001,
3594412500, 8.081878e+001,
3595550000, 7.283519e+001,
3596687500, 6.250019e+001,
3597825000, 6.120367e+001,
3598962500, 6.607977e+001,
3600100000, 7.912590e+001,
3601237500, 8.725068e+001,
3602375000, 8.440869e+001,
3603512500, 7.751472e+001,
3604650000, 6.479146e+001,
3605787500, 5.806702e+001,
3606925000, 5.340786e+001,
3608062500, 4.976025e+001,
3609200000, 5.265967e+001,
3610337500, 5.973435e+001,
3611475000, 6.699506e+001,
3612612500, 6.963526e+001,
3613750000, 7.244969e+001,
3614887500, 7.093264e+001,
3616025000, 6.048359e+001,
3617162500, 4.874063e+001,
3618300000, 3.711990e+001,
3619437500, 2.852563e+001,
3620575000, 2.626479e+001,
3621712500, 4.299094e+001,
3622850000, 6.124459e+001,
3623987500, 6.682009e+001,
3625125000, 5.785848e+001,
3626262500, 4.807678e+001,
3627400000, 4.047425e+001,
