"S21 Phase"
"Frequency (Hz)","Deg",
3860542000, 1.110575e+002,
3861454161.25, 1.035721e+002,
3862366322.5, 8.833294e+001,
3863278483.75, 7.755714e+001,
3864190645, 8.589065e+001,
3865102806.25, 1.041253e+002,
3866014967.5, 1.157323e+002,
3866927128.75, 1.156865e+002,
3867839290, 1.047736e+002,
3868751451.25, 9.539213e+001,
3869663612.5, 8.850984e+001,
3870575773.75, 8.879615e+001,
3871487935, 9.331728e+001,
3872400096.25, 1.010464e+002,
3873312257.5, 9.545737e+001,
3874224418.75, 8.485681e+001,
3875136580, 7.593918e+001,
3876048741.25, 6.962240e+001,
3876960902.5, 7.414710e+001,
3877873063.75, 9.664844e+001,
3878785225, 1.097457e+002,
3879697386.25, 1.049960e+002,
3880609547.5, 9.505990e+001,
3881521708.75, 8.425662e+001,
3882433870, 7.708676e+001,
3883346031.25, 7.203234e+001,
3884258192.5, 6.315993e+001,
3885170353.75, 5.260074e+001,
3886082515, 5.502971e+001,
3886994676.25, 7.156983e+001,
3887906837.5, 9.092786e+001,
3888818998.75, 9.831268e+001,
3889731160, 9.222704e+001,
3890643321.25, 8.396462e+001,
3891555482.5, 7.714291e+001,
3892467643.75, 6.776393e+001,
3893379805, 5.372212e+001,
3894291966.25, 3.982362e+001,
3895204127.5, 4.448745e+001,
3896116288.75, 6.531069e+001,
3897028450, 8.095254e+001,
3897940611.25, 8.241759e+001,
3898852772.5, 6.650234e+001,
3899764933.75, 5.311580e+001,
3900677095, 5.944241e+001,
3901589256.25, 6.179935e+001,
3902501417.5, 5.780371e+001,
3903413578.75, 6.427791e+001,
3904325740, 6.404994e+001,
3905237901.25, 5.481273e+001,
3906150062.5, 4.325785e+001,
3907062223.75, 3.451335e+001,
3907974385, 2.235884e+001,
3908886546.25, 1.854620e+001,
3909798707.5, 7.978690e+001,
3910710868.75, 8.957098e+001,
3911623030, 8.196322e+001,
3912535191.25, 6.847617e+001,
3913447352.5, 5.274461e+001,
3914359513.75, 4.199656e+001,
3915271675, 3.354185e+001,
3916183836.25, 2.425517e+001,
3917095997.5, 1.044050e+001,
