"S12 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.632250e+002,
3001562500, 1.610636e+002,
3003125000, 1.595370e+002,
3004687500, 1.575035e+002,
3006250000, 1.553728e+002,
3007812500, 1.538943e+002,
3009375000, 1.518453e+002,
3010937500, 1.504215e+002,
3012500000, 1.481738e+002,
3014062500, 1.465542e+002,
3015625000, 1.444988e+002,
3017187500, 1.424378e+002,
3018750000, 1.406748e+002,
3020312500, 1.386237e+002,
3021875000, 1.366327e+002,
3023437500, 1.348349e+002,
3025000000, 1.329151e+002,
3026562500, 1.307864e+002,
3028125000, 1.287467e+002,
3029687500, 1.269223e+002,
3031250000, 1.248477e+002,
3032812500, 1.225576e+002,
3034375000, 1.206374e+002,
3035937500, 1.188658e+002,
3037500000, 1.167424e+002,
3039062500, 1.144337e+002,
3040625000, 1.124657e+002,
3042187500, 1.104277e+002,
3043750000, 1.081819e+002,
3045312500, 1.061366e+002,
3046875000, 1.038462e+002,
3048437500, 1.018331e+002,
3050000000, 9.974443e+001,
3051562500, 9.780355e+001,
3053125000, 9.528406e+001,
3054687500, 9.323785e+001,
3056250000, 9.096268e+001,
3057812500, 8.879532e+001,
3059375000, 8.652278e+001,
3060937500, 8.469935e+001,
3062500000, 8.234075e+001,
3064062500, 8.019766e+001,
3065625000, 7.770420e+001,
3067187500, 7.580209e+001,
3068750000, 7.363022e+001,
3070312500, 7.158111e+001,
3071875000, 6.935434e+001,
3073437500, 6.694080e+001,
3075000000, 6.507810e+001,
3076562500, 6.296762e+001,
3078125000, 6.059378e+001,
3079687500, 5.883237e+001,
3081250000, 5.642961e+001,
3082812500, 5.440534e+001,
3084375000, 5.241255e+001,
3085937500, 5.010841e+001,
3087500000, 4.795205e+001,
3089062500, 4.582327e+001,
3090625000, 4.403175e+001,
3092187500, 4.178283e+001,
3093750000, 3.968912e+001,
3095312500, 3.742111e+001,
3096875000, 3.558334e+001,
3098437500, 3.363184e+001,
3100000000, 3.119723e+001,
3101562500, 2.917734e+001,
3103125000, 2.693011e+001,
3104687500, 2.487141e+001,
3106250000, 2.312783e+001,
3107812500, 2.137406e+001,
3109375000, 1.878417e+001,
3110937500, 1.711977e+001,
3112500000, 1.479934e+001,
3114062500, 1.287936e+001,
3115625000, 1.062467e+001,
3117187500, 8.611445e+000,
3118750000, 6.221828e+000,
3120312500, 4.497841e+000,
3121875000, 2.499583e+000,
3123437500, 1.729677e-001,
3125000000, -1.708517e+000,
3126562500, -4.162871e+000,
3128125000, -5.831501e+000,
3129687500, -8.149178e+000,
3131250000, -1.016614e+001,
3132812500, -1.254599e+001,
3134375000, -1.432894e+001,
3135937500, -1.648587e+001,
3137500000, -1.853210e+001,
3139062500, -2.091658e+001,
3140625000, -2.286822e+001,
