"S21 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.558874e+002,
3001562500, 1.539739e+002,
3003125000, 1.519488e+002,
3004687500, 1.506040e+002,
3006250000, 1.481474e+002,
3007812500, 1.469064e+002,
3009375000, 1.447307e+002,
3010937500, 1.432428e+002,
3012500000, 1.411793e+002,
3014062500, 1.393629e+002,
3015625000, 1.371671e+002,
3017187500, 1.356890e+002,
3018750000, 1.337679e+002,
3020312500, 1.319319e+002,
3021875000, 1.300550e+002,
3023437500, 1.280698e+002,
3025000000, 1.260609e+002,
3026562500, 1.243154e+002,
3028125000, 1.224248e+002,
3029687500, 1.202120e+002,
3031250000, 1.182038e+002,
3032812500, 1.166557e+002,
3034375000, 1.146443e+002,
3035937500, 1.125612e+002,
3037500000, 1.102808e+002,
3039062500, 1.086246e+002,
3040625000, 1.064358e+002,
3042187500, 1.042112e+002,
3043750000, 1.021657e+002,
3045312500, 1.001018e+002,
3046875000, 9.791006e+001,
3048437500, 9.552209e+001,
3050000000, 9.324700e+001,
3051562500, 9.129494e+001,
3053125000, 8.899247e+001,
3054687500, 8.672507e+001,
3056250000, 8.484111e+001,
3057812500, 8.243413e+001,
3059375000, 8.019420e+001,
3060937500, 7.797650e+001,
3062500000, 7.582408e+001,
3064062500, 7.349642e+001,
3065625000, 7.174043e+001,
3067187500, 6.904879e+001,
3068750000, 6.699890e+001,
3070312500, 6.464019e+001,
3071875000, 6.278894e+001,
3073437500, 6.044244e+001,
3075000000, 5.797549e+001,
3076562500, 5.637007e+001,
3078125000, 5.362846e+001,
3079687500, 5.147867e+001,
3081250000, 4.945108e+001,
3082812500, 4.705737e+001,
3084375000, 4.485645e+001,
3085937500, 4.261573e+001,
3087500000, 4.083386e+001,
3089062500, 3.846818e+001,
3090625000, 3.617492e+001,
3092187500, 3.380793e+001,
3093750000, 3.203128e+001,
3095312500, 3.005536e+001,
3096875000, 2.781514e+001,
3098437500, 2.541429e+001,
3100000000, 2.376613e+001,
3101562500, 2.114204e+001,
3103125000, 1.909676e+001,
3104687500, 1.679561e+001,
3106250000, 1.530607e+001,
3107812500, 1.254220e+001,
3109375000, 1.051825e+001,
3110937500, 8.355151e+000,
3112500000, 6.248407e+000,
3114062500, 4.070311e+000,
3115625000, 2.460283e+000,
3117187500, -8.260988e-002,
3118750000, -2.213378e+000,
3120312500, -4.367506e+000,
3121875000, -6.370225e+000,
3123437500, -8.607240e+000,
3125000000, -1.054017e+001,
3126562500, -1.308470e+001,
3128125000, -1.506112e+001,
3129687500, -1.717754e+001,
3131250000, -1.924659e+001,
3132812500, -2.123104e+001,
3134375000, -2.354078e+001,
3135937500, -2.582396e+001,
3137500000, -2.755468e+001,
3139062500, -3.003582e+001,
3140625000, -3.238285e+001,
3142187500, -3.455969e+001,
3143750000, -3.651303e+001,
3145312500, -3.949868e+001,
3146875000, -4.088264e+001,
3148437500, -4.355104e+001,
3150000000, -4.553373e+001,
3151562500, -4.754663e+001,
3153125000, -4.980615e+001,
3154687500, -5.208920e+001,
3156250000, -5.430602e+001,
3157812500, -5.712391e+001,
3159375000, -5.911225e+001,
3160937500, -6.113713e+001,
3162500000, -6.380940e+001,
3164062500, -6.568371e+001,
3165625000, -6.821537e+001,
3167187500, -6.976076e+001,
3168750000, -7.275674e+001,
3170312500, -7.430617e+001,
3171875000, -7.714576e+001,
3173437500, -7.918770e+001,
3175000000, -8.100488e+001,
3176562500, -8.388532e+001,
3178125000, -8.566593e+001,
3179687500, -8.811788e+001,
3181250000, -8.992056e+001,
3182812500, -9.273254e+001,
3184375000, -9.417373e+001,
3185937500, -9.652482e+001,
3187500000, -9.924530e+001,
3189062500, -1.008464e+002,
3190625000, -1.033108e+002,
3192187500, -1.054168e+002,
3193750000, -1.077777e+002,
3195312500, -1.094085e+002,
3196875000, -1.114808e+002,
3198437500, -1.144992e+002,
3200000000, -1.157910e+002,
3201562500, -1.181394e+002,
3203125000, -1.203958e+002,
3204687500, -1.226762e+002,
3206250000, -1.241600e+002,
3207812500, -1.265307e+002,
3209375000, -1.293406e+002,
3210937500, -1.302535e+002,
