"S12 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.642986e+002,
3001562500, 1.623303e+002,
3003125000, 1.607636e+002,
3004687500, 1.590749e+002,
3006250000, 1.571172e+002,
3007812500, 1.554998e+002,
3009375000, 1.536715e+002,
3010937500, 1.515561e+002,
3012500000, 1.494236e+002,
3014062500, 1.477618e+002,
3015625000, 1.458376e+002,
3017187500, 1.437549e+002,
3018750000, 1.420903e+002,
3020312500, 1.400666e+002,
3021875000, 1.381303e+002,
3023437500, 1.360119e+002,
3025000000, 1.342314e+002,
3026562500, 1.320976e+002,
3028125000, 1.300569e+002,
3029687500, 1.278539e+002,
3031250000, 1.259345e+002,
3032812500, 1.243146e+002,
3034375000, 1.220013e+002,
3035937500, 1.196223e+002,
3037500000, 1.178722e+002,
3039062500, 1.158049e+002,
3040625000, 1.137098e+002,
3042187500, 1.116832e+002,
3043750000, 1.094077e+002,
3045312500, 1.073838e+002,
3046875000, 1.052323e+002,
3048437500, 1.029936e+002,
3050000000, 1.007343e+002,
3051562500, 9.885115e+001,
3053125000, 9.631535e+001,
3054687500, 9.432587e+001,
3056250000, 9.221947e+001,
3057812500, 9.017515e+001,
3059375000, 8.792261e+001,
3060937500, 8.566134e+001,
3062500000, 8.359049e+001,
3064062500, 8.153826e+001,
3065625000, 7.925745e+001,
3067187500, 7.720251e+001,
3068750000, 7.503582e+001,
3070312500, 7.262050e+001,
3071875000, 7.034461e+001,
3073437500, 6.857440e+001,
3075000000, 6.613524e+001,
3076562500, 6.421530e+001,
3078125000, 6.196808e+001,
3079687500, 5.982195e+001,
3081250000, 5.754184e+001,
3082812500, 5.549645e+001,
3084375000, 5.312292e+001,
3085937500, 5.113721e+001,
3087500000, 4.904260e+001,
3089062500, 4.693255e+001,
3090625000, 4.491647e+001,
3092187500, 4.295044e+001,
3093750000, 4.095646e+001,
3095312500, 3.880945e+001,
3096875000, 3.664133e+001,
3098437500, 3.474345e+001,
3100000000, 3.228277e+001,
3101562500, 3.049723e+001,
3103125000, 2.873037e+001,
3104687500, 2.661623e+001,
3106250000, 2.430317e+001,
3107812500, 2.200208e+001,
3109375000, 2.032544e+001,
3110937500, 1.793689e+001,
3112500000, 1.620167e+001,
3114062500, 1.421379e+001,
3115625000, 1.173730e+001,
3117187500, 9.638193e+000,
3118750000, 7.956795e+000,
3120312500, 5.958185e+000,
3121875000, 3.641824e+000,
3123437500, 1.338612e+000,
3125000000, -4.567842e-001,
3126562500, -2.511755e+000,
3128125000, -4.748144e+000,
3129687500, -6.849610e+000,
3131250000, -8.566440e+000,
3132812500, -1.085100e+001,
3134375000, -1.293659e+001,
3135937500, -1.517511e+001,
3137500000, -1.727527e+001,
3139062500, -1.933076e+001,
3140625000, -2.150372e+001,
3142187500, -2.394271e+001,
3143750000, -2.602997e+001,
3145312500, -2.813254e+001,
3146875000, -3.041679e+001,
3148437500, -3.271789e+001,
3150000000, -3.494434e+001,
3151562500, -3.671673e+001,
3153125000, -3.908585e+001,
3154687500, -4.135627e+001,
3156250000, -4.379018e+001,
3157812500, -4.599563e+001,
3159375000, -4.794323e+001,
3160937500, -5.068602e+001,
3162500000, -5.271570e+001,
3164062500, -5.507780e+001,
3165625000, -5.719412e+001,
3167187500, -5.954486e+001,
3168750000, -6.195749e+001,
3170312500, -6.421013e+001,
3171875000, -6.635411e+001,
3173437500, -6.861843e+001,
3175000000, -7.084063e+001,
3176562500, -7.335086e+001,
3178125000, -7.512643e+001,
3179687500, -7.734881e+001,
3181250000, -7.958313e+001,
3182812500, -8.176856e+001,
3184375000, -8.403742e+001,
3185937500, -8.602407e+001,
3187500000, -8.823423e+001,
3189062500, -9.040545e+001,
3190625000, -9.249375e+001,
3192187500, -9.471003e+001,
3193750000, -9.668263e+001,
3195312500, -9.894714e+001,
3196875000, -1.012682e+002,
3198437500, -1.031950e+002,
3200000000, -1.052818e+002,
3201562500, -1.072749e+002,
3203125000, -1.092794e+002,
3204687500, -1.113537e+002,
3206250000, -1.135273e+002,
3207812500, -1.155702e+002,
3209375000, -1.174917e+002,
3210937500, -1.195711e+002,
3212500000, -1.213486e+002,
3214062500, -1.236711e+002,
3215625000, -1.254184e+002,
3217187500, -1.275438e+002,
3218750000, -1.291922e+002,
3220312500, -1.313788e+002,
3221875000, -1.331914e+002,
3223437500, -1.350622e+002,
3225000000, -1.369990e+002,
3226562500, -1.390387e+002,
3228125000, -1.408550e+002,
3229687500, -1.426255e+002,
3231250000, -1.442115e+002,
3232812500, -1.466688e+002,
3234375000, -1.482962e+002,
3235937500, -1.499876e+002,
3237500000, -1.516743e+002,
3239062500, -1.536906e+002,
3240625000, -1.552784e+002,
3242187500, -1.572033e+002,
3243750000, -1.586494e+002,
3245312500, -1.604162e+002,
3246875000, -1.622755e+002,
3248437500, -1.641609e+002,
3250000000, -1.654274e+002,
3251562500, -1.672975e+002,
3253125000, -1.685621e+002,
3254687500, -1.706690e+002,
3256250000, -1.724464e+002,
3257812500, -1.738306e+002,
3259375000, -1.755092e+002,
3260937500, -1.773341e+002,
3262500000, -1.788732e+002,
3264062500, 1.797032e+002,
3265625000, 1.776276e+002,
3267187500, 1.761425e+002,
3268750000, 1.744991e+002,
3270312500, 1.728435e+002,
3271875000, 1.709581e+002,
3273437500, 1.693743e+002,
3275000000, 1.678141e+002,
3276562500, 1.657532e+002,
3278125000, 1.644704e+002,
3279687500, 1.628001e+002,
3281250000, 1.612945e+002,
3282812500, 1.592007e+002,
3284375000, 1.575562e+002,
