"S12 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.654505e+002,
3001562500, 1.637042e+002,
3003125000, 1.619989e+002,
3004687500, 1.603010e+002,
3006250000, 1.585754e+002,
3007812500, 1.567485e+002,
3009375000, 1.549990e+002,
3010937500, 1.530785e+002,
3012500000, 1.513610e+002,
3014062500, 1.495777e+002,
3015625000, 1.474820e+002,
3017187500, 1.455866e+002,
3018750000, 1.433727e+002,
3020312500, 1.417143e+002,
3021875000, 1.397480e+002,
3023437500, 1.377816e+002,
3025000000, 1.358430e+002,
3026562500, 1.338142e+002,
3028125000, 1.321087e+002,
3029687500, 1.301629e+002,
3031250000, 1.278354e+002,
3032812500, 1.259516e+002,
3034375000, 1.239427e+002,
3035937500, 1.219302e+002,
3037500000, 1.199388e+002,
3039062500, 1.178164e+002,
3040625000, 1.159147e+002,
3042187500, 1.136035e+002,
3043750000, 1.115333e+002,
3045312500, 1.095275e+002,
3046875000, 1.073202e+002,
3048437500, 1.051656e+002,
3050000000, 1.031392e+002,
3051562500, 1.010890e+002,
3053125000, 9.904887e+001,
3054687500, 9.650657e+001,
3056250000, 9.462740e+001,
3057812500, 9.254309e+001,
3059375000, 9.024939e+001,
3060937500, 8.818845e+001,
3062500000, 8.601324e+001,
3064062500, 8.381913e+001,
3065625000, 8.169951e+001,
3067187500, 7.962274e+001,
3068750000, 7.723816e+001,
3070312500, 7.526769e+001,
3071875000, 7.317559e+001,
3073437500, 7.122459e+001,
3075000000, 6.887673e+001,
3076562500, 6.679739e+001,
3078125000, 6.463657e+001,
3079687500, 6.239269e+001,
3081250000, 6.008650e+001,
3082812500, 5.820805e+001,
3084375000, 5.585047e+001,
3085937500, 5.401275e+001,
3087500000, 5.173453e+001,
3089062500, 4.984041e+001,
3090625000, 4.721909e+001,
3092187500, 4.540232e+001,
3093750000, 4.329301e+001,
3095312500, 4.128264e+001,
3096875000, 3.913031e+001,
3098437500, 3.693362e+001,
3100000000, 3.489417e+001,
3101562500, 3.301238e+001,
3103125000, 3.070539e+001,
3104687500, 2.877659e+001,
3106250000, 2.663791e+001,
3107812500, 2.475883e+001,
3109375000, 2.259283e+001,
3110937500, 2.031479e+001,
3112500000, 1.830957e+001,
3114062500, 1.611751e+001,
3115625000, 1.391066e+001,
3117187500, 1.207227e+001,
3118750000, 9.830698e+000,
3120312500, 7.495434e+000,
3121875000, 5.581146e+000,
3123437500, 3.520660e+000,
3125000000, 1.133940e+000,
3126562500, -8.641212e-001,
3128125000, -3.084406e+000,
3129687500, -4.821784e+000,
3131250000, -7.181775e+000,
3132812500, -9.253301e+000,
3134375000, -1.130400e+001,
3135937500, -1.354221e+001,
3137500000, -1.568150e+001,
3139062500, -1.802228e+001,
3140625000, -2.017004e+001,
3142187500, -2.241080e+001,
3143750000, -2.446517e+001,
3145312500, -2.688134e+001,
3146875000, -2.912869e+001,
3148437500, -3.115782e+001,
3150000000, -3.360371e+001,
3151562500, -3.572514e+001,
3153125000, -3.806191e+001,
3154687500, -4.032886e+001,
3156250000, -4.234221e+001,
3157812500, -4.459238e+001,
3159375000, -4.708891e+001,
3160937500, -4.903795e+001,
3162500000, -5.161011e+001,
3164062500, -5.378851e+001,
3165625000, -5.617939e+001,
3167187500, -5.823968e+001,
3168750000, -6.068483e+001,
3170312500, -6.298215e+001,
3171875000, -6.536216e+001,
3173437500, -6.725676e+001,
3175000000, -6.978504e+001,
3176562500, -7.173962e+001,
3178125000, -7.394895e+001,
3179687500, -7.608342e+001,
3181250000, -7.852899e+001,
3182812500, -8.063664e+001,
3184375000, -8.270167e+001,
3185937500, -8.478017e+001,
3187500000, -8.732602e+001,
3189062500, -8.929472e+001,
3190625000, -9.142298e+001,
3192187500, -9.367143e+001,
3193750000, -9.570803e+001,
3195312500, -9.778912e+001,
3196875000, -1.000109e+002,
3198437500, -1.018836e+002,
3200000000, -1.040995e+002,
3201562500, -1.063549e+002,
3203125000, -1.082816e+002,
3204687500, -1.104942e+002,
3206250000, -1.126823e+002,
3207812500, -1.143991e+002,
3209375000, -1.167240e+002,
3210937500, -1.183711e+002,
3212500000, -1.205247e+002,
3214062500, -1.225351e+002,
3215625000, -1.245548e+002,
3217187500, -1.262471e+002,
3218750000, -1.283685e+002,
3220312500, -1.301292e+002,
3221875000, -1.321417e+002,
3223437500, -1.338062e+002,
3225000000, -1.358152e+002,
3226562500, -1.377127e+002,
3228125000, -1.395857e+002,
3229687500, -1.415564e+002,
3231250000, -1.435564e+002,
3232812500, -1.453218e+002,
3234375000, -1.470928e+002,
3235937500, -1.487833e+002,
3237500000, -1.505484e+002,
3239062500, -1.523724e+002,
3240625000, -1.542657e+002,
3242187500, -1.560014e+002,
3243750000, -1.576921e+002,
3245312500, -1.592099e+002,
3246875000, -1.614044e+002,
3248437500, -1.624653e+002,
3250000000, -1.644987e+002,
3251562500, -1.661645e+002,
3253125000, -1.677494e+002,
3254687500, -1.691802e+002,
3256250000, -1.710796e+002,
3257812500, -1.727291e+002,
3259375000, -1.744147e+002,
3260937500, -1.759715e+002,
3262500000, -1.780605e+002,
3264062500, -1.793606e+002,
3265625000, 1.787348e+002,
3267187500, 1.771172e+002,
3268750000, 1.754786e+002,
3270312500, 1.739386e+002,
3271875000, 1.718835e+002,
3273437500, 1.707234e+002,
3275000000, 1.690173e+002,
3276562500, 1.671197e+002,
