"S12 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.628986e+002,
3001562500, 1.609056e+002,
3003125000, 1.587558e+002,
3004687500, 1.569039e+002,
3006250000, 1.551712e+002,
3007812500, 1.533852e+002,
3009375000, 1.517286e+002,
3010937500, 1.497640e+002,
3012500000, 1.478636e+002,
3014062500, 1.460806e+002,
3015625000, 1.440595e+002,
3017187500, 1.420267e+002,
3018750000, 1.403212e+002,
3020312500, 1.386325e+002,
3021875000, 1.365830e+002,
3023437500, 1.342584e+002,
3025000000, 1.323205e+002,
3026562500, 1.306344e+002,
3028125000, 1.284589e+002,
3029687500, 1.264630e+002,
3031250000, 1.242260e+002,
3032812500, 1.222169e+002,
3034375000, 1.203141e+002,
3035937500, 1.184400e+002,
3037500000, 1.159799e+002,
3039062500, 1.140485e+002,
3040625000, 1.121155e+002,
3042187500, 1.098825e+002,
3043750000, 1.079877e+002,
3045312500, 1.054767e+002,
3046875000, 1.034931e+002,
3048437500, 1.014789e+002,
3050000000, 9.885979e+001,
3051562500, 9.714447e+001,
3053125000, 9.486683e+001,
3054687500, 9.250678e+001,
3056250000, 9.077793e+001,
3057812500, 8.842461e+001,
3059375000, 8.581959e+001,
3060937500, 8.405881e+001,
3062500000, 8.160750e+001,
3064062500, 7.945752e+001,
3065625000, 7.721684e+001,
3067187500, 7.538062e+001,
3068750000, 7.297368e+001,
3070312500, 7.071097e+001,
3071875000, 6.855339e+001,
3073437500, 6.651232e+001,
3075000000, 6.425585e+001,
3076562500, 6.213487e+001,
3078125000, 6.008457e+001,
3079687500, 5.797147e+001,
3081250000, 5.564047e+001,
3082812500, 5.389731e+001,
3084375000, 5.159628e+001,
3085937500, 4.929535e+001,
3087500000, 4.732391e+001,
3089062500, 4.524796e+001,
3090625000, 4.343890e+001,
3092187500, 4.101654e+001,
3093750000, 3.893417e+001,
3095312500, 3.735200e+001,
3096875000, 3.484015e+001,
3098437500, 3.262216e+001,
3100000000, 3.090539e+001,
3101562500, 2.879362e+001,
3103125000, 2.627323e+001,
3104687500, 2.435071e+001,
3106250000, 2.234602e+001,
3107812500, 2.002367e+001,
3109375000, 1.811343e+001,
3110937500, 1.630422e+001,
3112500000, 1.407498e+001,
3114062500, 1.155330e+001,
