"S21 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.552423e+002,
3001562500, 1.537480e+002,
3003125000, 1.511640e+002,
3004687500, 1.500804e+002,
3006250000, 1.478737e+002,
3007812500, 1.466034e+002,
3009375000, 1.445597e+002,
3010937500, 1.423228e+002,
3012500000, 1.404491e+002,
3014062500, 1.392527e+002,
3015625000, 1.370683e+002,
3017187500, 1.356042e+002,
3018750000, 1.331275e+002,
3020312500, 1.314261e+002,
3021875000, 1.299736e+002,
3023437500, 1.274351e+002,
3025000000, 1.255353e+002,
3026562500, 1.240568e+002,
3028125000, 1.214375e+002,
3029687500, 1.198047e+002,
3031250000, 1.179620e+002,
3032812500, 1.153619e+002,
3034375000, 1.142395e+002,
3035937500, 1.114394e+002,
3037500000, 1.094214e+002,
3039062500, 1.076530e+002,
3040625000, 1.058244e+002,
3042187500, 1.032747e+002,
3043750000, 1.020481e+002,
3045312500, 9.890478e+001,
3046875000, 9.694167e+001,
3048437500, 9.499298e+001,
3050000000, 9.267234e+001,
3051562500, 9.001663e+001,
3053125000, 8.854779e+001,
3054687500, 8.581307e+001,
3056250000, 8.359427e+001,
3057812500, 8.176873e+001,
3059375000, 7.929852e+001,
3060937500, 7.659177e+001,
3062500000, 7.517631e+001,
3064062500, 7.290072e+001,
3065625000, 7.017708e+001,
3067187500, 6.839406e+001,
3068750000, 6.685285e+001,
3070312500, 6.360280e+001,
3071875000, 6.175578e+001,
3073437500, 5.999418e+001,
3075000000, 5.748513e+001,
3076562500, 5.458981e+001,
3078125000, 5.401235e+001,
3079687500, 5.058611e+001,
3081250000, 4.886138e+001,
3082812500, 4.648317e+001,
3084375000, 4.497616e+001,
3085937500, 4.135540e+001,
3087500000, 4.016904e+001,
3089062500, 3.903150e+001,
3090625000, 3.567823e+001,
3092187500, 3.395929e+001,
3093750000, 3.144955e+001,
3095312500, 3.008862e+001,
3096875000, 2.700592e+001,
3098437500, 2.593331e+001,
3100000000, 2.405024e+001,
3101562500, 2.122097e+001,
3103125000, 1.941317e+001,
3104687500, 1.708803e+001,
3106250000, 1.573373e+001,
3107812500, 1.225182e+001,
3109375000, 1.108272e+001,
3110937500, 9.150691e+000,
3112500000, 5.964419e+000,
3114062500, 5.378154e+000,
3115625000, 2.629085e+000,
3117187500, 8.828076e-001,
3118750000, -2.062153e+000,
3120312500, -4.129543e+000,
3121875000, -5.497277e+000,
3123437500, -8.700067e+000,
3125000000, -1.008235e+001,
3126562500, -1.228712e+001,
3128125000, -1.440921e+001,
3129687500, -1.681883e+001,
3131250000, -1.919550e+001,
3132812500, -2.060422e+001,
3134375000, -2.332554e+001,
3135937500, -2.546540e+001,
3137500000, -2.747731e+001,
3139062500, -2.903155e+001,
3140625000, -3.217550e+001,
3142187500, -3.420902e+001,
3143750000, -3.619820e+001,
3145312500, -3.807167e+001,
3146875000, -4.081440e+001,
3148437500, -4.342585e+001,
3150000000, -4.514189e+001,
3151562500, -4.689118e+001,
3153125000, -4.942611e+001,
3154687500, -5.222338e+001,
3156250000, -5.403868e+001,
3157812500, -5.594513e+001,
3159375000, -5.878392e+001,
3160937500, -6.109455e+001,
3162500000, -6.364513e+001,
3164062500, -6.504645e+001,
3165625000, -6.779904e+001,
3167187500, -7.075853e+001,
3168750000, -7.234511e+001,
3170312500, -7.396341e+001,
3171875000, -7.702619e+001,
3173437500, -7.853350e+001,
3175000000, -8.212286e+001,
3176562500, -8.348009e+001,
3178125000, -8.539451e+001,
3179687500, -8.830394e+001,
3181250000, -9.053963e+001,
3182812500, -9.245348e+001,
3184375000, -9.468786e+001,
3185937500, -9.708594e+001,
3187500000, -9.903610e+001,
3189062500, -1.019493e+002,
3190625000, -1.031074e+002,
3192187500, -1.054275e+002,
3193750000, -1.082971e+002,
3195312500, -1.101382e+002,
3196875000, -1.119919e+002,
3198437500, -1.150455e+002,
3200000000, -1.165531e+002,
3201562500, -1.192067e+002,
3203125000, -1.210763e+002,
3204687500, -1.231619e+002,
3206250000, -1.251274e+002,
3207812500, -1.272601e+002,
3209375000, -1.293048e+002,
3210937500, -1.317398e+002,
3212500000, -1.334958e+002,
3214062500, -1.354414e+002,
3215625000, -1.372903e+002,
3217187500, -1.397739e+002,
3218750000, -1.414560e+002,
3220312500, -1.431456e+002,
3221875000, -1.454080e+002,
3223437500, -1.468964e+002,
3225000000, -1.494198e+002,
3226562500, -1.510142e+002,
3228125000, -1.535388e+002,
3229687500, -1.548788e+002,
3231250000, -1.572824e+002,
3232812500, -1.584764e+002,
3234375000, -1.613838e+002,
3235937500, -1.629153e+002,
3237500000, -1.641911e+002,
3239062500, -1.662652e+002,
3240625000, -1.686575e+002,
3242187500, -1.694267e+002,
3243750000, -1.717826e+002,
3245312500, -1.740462e+002,
3246875000, -1.753105e+002,
3248437500, -1.761814e+002,
3250000000, -1.796995e+002,
3251562500, 1.795771e+002,
3253125000, 1.780619e+002,
3254687500, 1.757335e+002,
3256250000, 1.743246e+002,
3257812500, 1.735348e+002,
3259375000, 1.709826e+002,
3260937500, 1.686716e+002,
3262500000, 1.681417e+002,
3264062500, 1.663914e+002,
3265625000, 1.632989e+002,
3267187500, 1.622136e+002,
3268750000, 1.619253e+002,
3270312500, 1.580813e+002,
3271875000, 1.562860e+002,
3273437500, 1.560281e+002,
3275000000, 1.543508e+002,
3276562500, 1.513948e+002,
3278125000, 1.498727e+002,
3279687500, 1.489303e+002,
3281250000, 1.462319e+002,
3282812500, 1.437522e+002,
3284375000, 1.443243e+002,
3285937500, 1.418566e+002,
3287500000, 1.382565e+002,
3289062500, 1.383706e+002,
3290625000, 1.376958e+002,
3292187500, 1.339260e+002,
3293750000, 1.321397e+002,
3295312500, 1.313370e+002,
3296875000, 1.305636e+002,
3298437500, 1.259175e+002,
3300000000, 1.238608e+002,
3301562500, 1.248722e+002,
3303125000, 1.218183e+002,
3304687500, 1.182080e+002,
3306250000, 1.178581e+002,
3307812500, 1.173211e+002,
3309375000, 1.131839e+002,
3310937500, 1.110151e+002,
3312500000, 1.099619e+002,
3314062500, 1.086543e+002,
3315625000, 1.048733e+002,
3317187500, 1.019083e+002,
3318750000, 1.021120e+002,
3320312500, 1.001842e+002,
3321875000, 9.642651e+001,
3323437500, 9.521152e+001,
3325000000, 9.484304e+001,
3326562500, 9.144918e+001,
3328125000, 8.758498e+001,
3329687500, 8.720449e+001,
3331250000, 8.622995e+001,
3332812500, 8.344224e+001,
3334375000, 7.810815e+001,
3335937500, 7.792807e+001,
3337500000, 7.735738e+001,
3339062500, 7.331570e+001,
3340625000, 7.056137e+001,
3342187500, 6.967530e+001,
3343750000, 6.920780e+001,
3345312500, 6.458969e+001,
3346875000, 6.010677e+001,
3348437500, 6.073309e+001,
3350000000, 5.983487e+001,
3351562500, 5.563888e+001,
3353125000, 5.167945e+001,
3354687500, 5.127632e+001,
3356250000, 4.966042e+001,
3357812500, 4.591941e+001,
3359375000, 4.284349e+001,
3360937500, 4.163852e+001,
3362500000, 4.276056e+001,
3364062500, 3.773185e+001,
3365625000, 3.245886e+001,
3367187500, 3.284621e+001,
3368750000, 3.258368e+001,
3370312500, 2.910848e+001,
3371875000, 2.461867e+001,
3373437500, 2.434270e+001,
3375000000, 2.365360e+001,
3376562500, 1.946133e+001,
3378125000, 1.575085e+001,
3379687500, 1.399847e+001,
3381250000, 1.498628e+001,
3382812500, 1.371136e+001,
3384375000, 7.795244e+000,
3385937500, 3.942206e+000,
3387500000, 5.759659e+000,
3389062500, 4.908947e+000,
3390625000, -1.509022e+000,
3392187500, -4.960081e+000,
3393750000, -1.875328e+000,
3395312500, -3.496871e+000,
3396875000, -8.233455e+000,
3398437500, -1.373478e+001,
3400000000, -1.420454e+001,
3401562500, -1.195236e+001,
3403125000, -1.303765e+001,
3404687500, -2.003483e+001,
3406250000, -2.302645e+001,
3407812500, -2.156087e+001,
3409375000, -1.990640e+001,
3410937500, -2.645793e+001,
3412500000, -3.276656e+001,
3414062500, -3.119979e+001,
3415625000, -2.694015e+001,
3417187500, -3.145929e+001,
3418750000, -3.863188e+001,
3420312500, -4.307998e+001,
3421875000, -3.904477e+001,
3423437500, -3.728510e+001,
3425000000, -4.272091e+001,
3426562500, -4.774159e+001,
3428125000, -4.862798e+001,
3429687500, -4.528756e+001,
3431250000, -4.677319e+001,
3432812500, -5.479469e+001,
3434375000, -5.930386e+001,
3435937500, -5.715686e+001,
3437500000, -5.209240e+001,
3439062500, -5.727720e+001,
3440625000, -6.568125e+001,
3442187500, -7.004840e+001,
3443750000, -6.372337e+001,
3445312500, -6.344897e+001,
3446875000, -6.907530e+001,
3448437500, -7.587397e+001,
3450000000, -7.630644e+001,
3451562500, -7.005508e+001,
3453125000, -7.197649e+001,
3454687500, -8.008766e+001,
3456250000, -8.711589e+001,
3457812500, -8.870386e+001,
3459375000, -8.012934e+001,
3460937500, -8.018784e+001,
3462500000, -9.082293e+001,
3464062500, -1.015053e+002,
3465625000, -9.634925e+001,
3467187500, -8.914749e+001,
3468750000, -9.238590e+001,
3470312500, -1.020787e+002,
3471875000, -1.113713e+002,
3473437500, -1.067778e+002,
3475000000, -9.925575e+001,
3476562500, -1.015964e+002,
3478125000, -1.112719e+002,
3479687500, -1.211729e+002,
3481250000, -1.219442e+002,
3482812500, -1.124906e+002,
3484375000, -1.087924e+002,
3485937500, -1.225186e+002,
3487500000, -1.342572e+002,
3489062500, -1.318268e+002,
3490625000, -1.227563e+002,
3492187500, -1.224247e+002,
3493750000, -1.313169e+002,
3495312500, -1.424970e+002,
3496875000, -1.451499e+002,
3498437500, -1.359563e+002,
3500000000, -1.319826e+002,
3501562500, -1.403786e+002,
3503125000, -1.510069e+002,
3504687500, -1.557757e+002,
3506250000, -1.532933e+002,
3507812500, -1.432770e+002,
3509375000, -1.484108e+002,
3510937500, -1.623628e+002,
3512500000, -1.714998e+002,
3514062500, -1.635357e+002,
3515625000, -1.556008e+002,
3517187500, -1.596203e+002,
3518750000, -1.680948e+002,
3520312500, -1.791416e+002,
3521875000, 1.796767e+002,
3523437500, -1.677457e+002,
3525000000, -1.674974e+002,
3526562500, -1.766803e+002,
3528125000, 1.724540e+002,
3529687500, 1.692635e+002,
3531250000, 1.751818e+002,
3532812500, -1.776428e+002,
3534375000, 1.792320e+002,
3535937500, 1.653218e+002,
3537500000, 1.514012e+002,
3539062500, 1.564381e+002,
3540625000, 1.722649e+002,
3542187500, 1.705198e+002,
3543750000, 1.605227e+002,
3545312500, 1.501936e+002,
3546875000, 1.420539e+002,
3548437500, 1.507125e+002,
3550000000, 1.618153e+002,
3551562500, 1.562646e+002,
3553125000, 1.438826e+002,
3554687500, 1.330994e+002,
3556250000, 1.326320e+002,
3557812500, 1.445591e+002,
3559375000, 1.490616e+002,
3560937500, 1.446492e+002,
3562500000, 1.300670e+002,
3564062500, 1.147543e+002,
3565625000, 1.195488e+002,
3567187500, 1.370794e+002,
3568750000, 1.351892e+002,
3570312500, 1.287212e+002,
3571875000, 1.185602e+002,
3573437500, 1.078202e+002,
3575000000, 1.118265e+002,
3576562500, 1.269803e+002,
3578125000, 1.265982e+002,
3579687500, 1.125617e+002,
3581250000, 1.008354e+002,
3582812500, 9.993175e+001,
3584375000, 1.058390e+002,
3585937500, 1.139210e+002,
3587500000, 1.151938e+002,
3589062500, 1.049002e+002,
3590625000, 8.859307e+001,
3592187500, 8.415749e+001,
3593750000, 9.604876e+001,
3595312500, 1.035185e+002,
3596875000, 9.904362e+001,
3598437500, 9.040585e+001,
3600000000, 8.340205e+001,
3601562500, 7.486656e+001,
3603125000, 8.682195e+001,
3604687500, 9.691521e+001,
3606250000, 8.808298e+001,
3607812500, 7.473598e+001,
3609375000, 6.762746e+001,
3610937500, 6.905829e+001,
3612500000, 7.330234e+001,
3614062500, 7.918291e+001,
3615625000, 7.958590e+001,
3617187500, 6.937090e+001,
3618750000, 5.724431e+001,
3620312500, 4.948699e+001,
3621875000, 5.665845e+001,
3623437500, 6.783464e+001,
3625000000, 6.698642e+001,
3626562500, 5.588837e+001,
3628125000, 4.415748e+001,
3629687500, 3.620491e+001,
3631250000, 4.215454e+001,
3632812500, 6.343660e+001,
3634375000, 5.554641e+001,
3635937500, 4.364394e+001,
3637500000, 3.429770e+001,
3639062500, 2.704867e+001,
3640625000, 2.668365e+001,
3642187500, 3.526705e+001,
3643750000, 4.260590e+001,
3645312500, 3.736375e+001,
3646875000, 2.922389e+001,
3648437500, 1.607991e+001,
3650000000, 8.231075e+000,
3651562500, 1.556156e+001,
3653125000, 2.886297e+001,
3654687500, 2.978180e+001,
3656250000, 1.921430e+001,
3657812500, 6.496137e+000,
3659375000, -2.148773e+000,
3660937500, -2.107288e+000,
3662500000, 1.753163e+001,
3664062500, 2.052686e+001,
3665625000, 1.075810e+001,
3667187500, 6.569514e-001,
3668750000, -8.236686e+000,
3670312500, -1.066064e+001,
3671875000, -7.463649e+000,
3673437500, -3.149974e+000,
3675000000, -1.839746e+000,
3676562500, -5.620690e+000,
3678125000, -1.437980e+001,
3679687500, -2.269118e+001,
3681250000, -3.020273e+001,
3682812500, -2.216792e+001,
3684375000, -8.577171e+000,
3685937500, -1.554426e+001,
3687500000, -2.450251e+001,
3689062500, -3.188726e+001,
3690625000, -3.789414e+001,
3692187500, -4.358044e+001,
3693750000, -2.269221e+001,
3695312500, -1.851887e+001,
3696875000, -3.205527e+001,
3698437500, -4.162230e+001,
3700000000, -4.655731e+001,
3701562500, -4.281890e+001,
3703125000, -3.746604e+001,
3704687500, -4.641917e+001,
3706250000, -4.855130e+001,
3707812500, -4.219864e+001,
3709375000, -4.749153e+001,
3710937500, -5.903238e+001,
3712500000, -7.139821e+001,
3714062500, -6.329764e+001,
3715625000, -4.686895e+001,
3717187500, -5.114875e+001,
3718750000, -5.740189e+001,
3720312500, -6.344678e+001,
3721875000, -7.264976e+001,
3723437500, -7.947784e+001,
3725000000, -7.335367e+001,
3726562500, -5.430845e+001,
3728125000, -6.173582e+001,
3729687500, -7.336341e+001,
3731250000, -7.761115e+001,
3732812500, -8.025224e+001,
3734375000, -8.447054e+001,
3735937500, -7.777194e+001,
3737500000, -7.568356e+001,
3739062500, -8.258151e+001,
3740625000, -8.700074e+001,
3742187500, -8.642589e+001,
3743750000, -9.475753e+001,
3745312500, -9.897849e+001,
3746875000, -1.031969e+002,
3748437500, -9.970965e+001,
3750000000, -9.118354e+001,
3751562500, -9.454263e+001,
3753125000, -9.958665e+001,
3754687500, -1.017520e+002,
3756250000, -1.013800e+002,
3757812500, -1.187963e+002,
3759375000, -1.179535e+002,
3760937500, -9.133240e+001,
3762500000, -9.856365e+001,
3764062500, -1.142720e+002,
3765625000, -1.291912e+002,
3767187500, -1.250870e+002,
3768750000, -1.116644e+002,
3770312500, -1.095682e+002,
3771875000, -1.220936e+002,
3773437500, -1.347617e+002,
3775000000, -1.324188e+002,
3776562500, -1.276350e+002,
3778125000, -1.366232e+002,
3779687500, -1.404547e+002,
3781250000, -1.371525e+002,
3782812500, -1.411321e+002,
3784375000, -1.430917e+002,
3785937500, -1.437508e+002,
3787500000, -1.456564e+002,
3789062500, -1.511440e+002,
3790625000, -1.443157e+002,
3792187500, -1.521470e+002,
3793750000, -1.592842e+002,
3795312500, -1.522277e+002,
3796875000, -1.452854e+002,
3798437500, -1.550670e+002,
3800000000, -1.618814e+002,
3801562500, -1.742495e+002,
3803125000, -1.791348e+002,
3804687500, -1.658067e+002,
3806250000, -1.563938e+002,
3807812500, -1.651480e+002,
3809375000, 1.767515e+002,
3810937500, 1.635158e+002,
3812500000, 1.755742e+002,
3814062500, -1.716198e+002,
3815625000, -1.785556e+002,
3817187500, 1.726135e+002,
3818750000, 1.705034e+002,
3820312500, 1.644524e+002,
3821875000, 1.584338e+002,
3823437500, 1.579148e+002,
3825000000, 1.619120e+002,
3826562500, 1.609724e+002,
3828125000, 1.748844e+002,
3829687500, 1.646766e+002,
3831250000, 1.601929e+002,
3832812500, 1.504926e+002,
3834375000, 1.489241e+002,
3835937500, 1.516560e+002,
3837500000, 1.577123e+002,
3839062500, 1.441515e+002,
3840625000, 1.326959e+002,
3842187500, 1.499989e+002,
3843750000, 1.656652e+002,
3845312500, 1.479966e+002,
3846875000, 1.301282e+002,
3848437500, 1.064164e+002,
3850000000, 9.361089e+001,
3851562500, 1.486772e+002,
3853125000, 1.703151e+002,
3854687500, 1.477556e+002,
3856250000, 1.298132e+002,
3857812500, 1.162068e+002,
3859375000, 1.156233e+002,
3860937500, 1.171983e+002,
3862500000, 1.047104e+002,
3864062500, 9.591064e+001,
3865625000, 1.013205e+002,
3867187500, 1.326364e+002,
3868750000, 1.520969e+002,
3870312500, 1.368736e+002,
3871875000, 1.181134e+002,
3873437500, 9.240609e+001,
3875000000, 7.625622e+001,
3876562500, 1.034678e+002,
3878125000, 1.171008e+002,
3879687500, 9.760470e+001,
3881250000, 7.945937e+001,
3882812500, 1.401590e+002,
3884375000, 1.300095e+002,
3885937500, 9.696991e+001,
3887500000, 6.713198e+001,
3889062500, 4.707862e+001,
3890625000, 2.929977e+001,
3892187500, 1.168563e+002,
3893750000, 1.248727e+002,
3895312500, 1.084866e+002,
3896875000, 9.243688e+001,
3898437500, 7.415439e+001,
3900000000, 7.214390e+001,
3901562500, 8.314727e+001,
3903125000, 7.861145e+001,
3904687500, 4.832444e+001,
3906250000, 2.207387e+001,
3907812500, 1.200634e+000,
3909375000, -1.776851e+002,
3910937500, 1.379029e+002,
3912500000, 9.943028e+001,
3914062500, 6.336472e+001,
3915625000, 4.524945e+001,
3917187500, 3.084050e+001,
3918750000, 6.169299e+001,
3920312500, 6.773423e+001,
3921875000, 3.419960e+001,
3923437500, -6.225641e+000,
3925000000, 1.796160e+002,
3926562500, 9.858052e+001,
3928125000, 5.430883e+001,
3929687500, 2.612030e+001,
3931250000, 1.767399e+001,
3932812500, 3.977486e+000,
3934375000, 5.390231e+000,
3935937500, 3.675958e+001,
3937500000, 5.549277e+001,
3939062500, 5.807075e+001,
3940625000, 3.979994e+001,
3942187500, 2.490960e+001,
3943750000, 3.057410e+001,
3945312500, 4.547714e+001,
3946875000, 3.155865e+001,
3948437500, 3.601840e+000,
3950000000, -2.209075e+001,
3951562500, -5.645127e+001,
3953125000, -1.521049e+002,
3954687500, 1.130356e+002,
3956250000, 5.002286e+001,
3957812500, 6.902285e+000,
3959375000, -8.080868e+000,
3960937500, -7.822032e+000,
3962500000, 4.446481e+001,
3964062500, 2.786926e+001,
3965625000, -1.642608e+001,
