"S21 Phase"
"Frequency (Hz)","Deg",
3000000000, 1.562468e+002,
3001562500, 1.550747e+002,
3003125000, 1.526761e+002,
3004687500, 1.511513e+002,
3006250000, 1.491918e+002,
3007812500, 1.476477e+002,
3009375000, 1.456503e+002,
3010937500, 1.436590e+002,
3012500000, 1.423951e+002,
3014062500, 1.401293e+002,
3015625000, 1.386346e+002,
3017187500, 1.365447e+002,
3018750000, 1.345215e+002,
3020312500, 1.326244e+002,
3021875000, 1.307411e+002,
3023437500, 1.289426e+002,
3025000000, 1.272304e+002,
3026562500, 1.250083e+002,
3028125000, 1.231701e+002,
3029687500, 1.211719e+002,
3031250000, 1.193923e+002,
3032812500, 1.173974e+002,
3034375000, 1.150152e+002,
3035937500, 1.134944e+002,
3037500000, 1.113125e+002,
3039062500, 1.092182e+002,
3040625000, 1.070609e+002,
3042187500, 1.050782e+002,
3043750000, 1.029447e+002,
3045312500, 1.008513e+002,
3046875000, 9.885758e+001,
3048437500, 9.631011e+001,
3050000000, 9.448841e+001,
3051562500, 9.236337e+001,
3053125000, 8.996419e+001,
3054687500, 8.804604e+001,
3056250000, 8.576455e+001,
3057812500, 8.336669e+001,
3059375000, 8.152885e+001,
3060937500, 7.921836e+001,
3062500000, 7.700452e+001,
3064062500, 7.501176e+001,
3065625000, 7.279510e+001,
3067187500, 7.064219e+001,
3068750000, 6.837700e+001,
3070312500, 6.626736e+001,
3071875000, 6.413204e+001,
3073437500, 6.205767e+001,
3075000000, 5.985672e+001,
3076562500, 5.767756e+001,
3078125000, 5.563749e+001,
3079687500, 5.334591e+001,
3081250000, 5.097600e+001,
3082812500, 4.916326e+001,
3084375000, 4.667702e+001,
3085937500, 4.440035e+001,
3087500000, 4.251174e+001,
3089062500, 4.044225e+001,
3090625000, 3.871777e+001,
3092187500, 3.595856e+001,
3093750000, 3.462089e+001,
3095312500, 3.205569e+001,
3096875000, 2.995056e+001,
3098437500, 2.770887e+001,
3100000000, 2.563901e+001,
3101562500, 2.345973e+001,
3103125000, 2.147439e+001,
3104687500, 1.928581e+001,
3106250000, 1.723631e+001,
3107812500, 1.569021e+001,
3109375000, 1.335066e+001,
3110937500, 1.132563e+001,
3112500000, 8.817346e+000,
3114062500, 7.536175e+000,
3115625000, 5.002901e+000,
3117187500, 2.938073e+000,
3118750000, 7.927945e-001,
3120312500, -1.623452e+000,
3121875000, -3.490809e+000,
3123437500, -5.813608e+000,
3125000000, -7.853012e+000,
3126562500, -9.981962e+000,
3128125000, -1.214568e+001,
3129687500, -1.412064e+001,
3131250000, -1.647683e+001,
3132812500, -1.849636e+001,
3134375000, -2.070164e+001,
3135937500, -2.270767e+001,
3137500000, -2.480786e+001,
3139062500, -2.707309e+001,
3140625000, -2.956958e+001,
3142187500, -3.189807e+001,
3143750000, -3.419343e+001,
3145312500, -3.599461e+001,
3146875000, -3.849356e+001,
3148437500, -4.053361e+001,
3150000000, -4.295843e+001,
3151562500, -4.528743e+001,
3153125000, -4.774743e+001,
3154687500, -4.974920e+001,
3156250000, -5.206045e+001,
3157812500, -5.461543e+001,
3159375000, -5.651041e+001,
3160937500, -5.887937e+001,
3162500000, -6.124711e+001,
3164062500, -6.373168e+001,
3165625000, -6.586179e+001,
3167187500, -6.825340e+001,
3168750000, -7.037528e+001,
3170312500, -7.281392e+001,
3171875000, -7.527293e+001,
3173437500, -7.745241e+001,
3175000000, -7.987611e+001,
3176562500, -8.197069e+001,
3178125000, -8.418651e+001,
3179687500, -8.645328e+001,
3181250000, -8.852870e+001,
3182812500, -9.090047e+001,
3184375000, -9.319062e+001,
3185937500, -9.526725e+001,
3187500000, -9.743882e+001,
3189062500, -9.958415e+001,
3190625000, -1.014714e+002,
3192187500, -1.038869e+002,
3193750000, -1.059863e+002,
3195312500, -1.084918e+002,
3196875000, -1.105381e+002,
3198437500, -1.125924e+002,
3200000000, -1.146576e+002,
3201562500, -1.167615e+002,
3203125000, -1.190094e+002,
3204687500, -1.210962e+002,
3206250000, -1.231412e+002,
3207812500, -1.256167e+002,
3209375000, -1.274717e+002,
3210937500, -1.295994e+002,
3212500000, -1.318267e+002,
3214062500, -1.338181e+002,
3215625000, -1.355054e+002,
3217187500, -1.377080e+002,
3218750000, -1.397872e+002,
3220312500, -1.419515e+002,
3221875000, -1.436944e+002,
3223437500, -1.454096e+002,
3225000000, -1.477683e+002,
3226562500, -1.493208e+002,
3228125000, -1.515892e+002,
3229687500, -1.533182e+002,
3231250000, -1.548843e+002,
3232812500, -1.567803e+002,
3234375000, -1.586974e+002,
3235937500, -1.604039e+002,
3237500000, -1.623629e+002,
3239062500, -1.645579e+002,
3240625000, -1.662088e+002,
3242187500, -1.674382e+002,
3243750000, -1.699607e+002,
3245312500, -1.716579e+002,
3246875000, -1.732151e+002,
3248437500, -1.751013e+002,
3250000000, -1.763598e+002,
3251562500, -1.783326e+002,
3253125000, 1.799390e+002,
3254687500, 1.782370e+002,
3256250000, 1.764864e+002,
3257812500, 1.747969e+002,
3259375000, 1.737187e+002,
3260937500, 1.716022e+002,
3262500000, 1.703890e+002,
3264062500, 1.681167e+002,
3265625000, 1.667208e+002,
3267187500, 1.645598e+002,
3268750000, 1.631434e+002,
3270312500, 1.607989e+002,
3271875000, 1.601107e+002,
3273437500, 1.579166e+002,
3275000000, 1.566084e+002,
3276562500, 1.543969e+002,
3278125000, 1.527839e+002,
3279687500, 1.514592e+002,
3281250000, 1.496705e+002,
3282812500, 1.481404e+002,
3284375000, 1.462599e+002,
3285937500, 1.446962e+002,
3287500000, 1.422485e+002,
3289062500, 1.411798e+002,
3290625000, 1.392687e+002,
3292187500, 1.377965e+002,
3293750000, 1.356103e+002,
3295312500, 1.337732e+002,
3296875000, 1.322887e+002,
3298437500, 1.296155e+002,
3300000000, 1.282544e+002,
3301562500, 1.261458e+002,
3303125000, 1.249147e+002,
3304687500, 1.223395e+002,
3306250000, 1.206826e+002,
3307812500, 1.188696e+002,
3309375000, 1.160648e+002,
3310937500, 1.149720e+002,
3312500000, 1.119700e+002,
3314062500, 1.106209e+002,
3315625000, 1.085224e+002,
3317187500, 1.062290e+002,
3318750000, 1.048793e+002,
3320312500, 1.017917e+002,
3321875000, 1.005594e+002,
3323437500, 9.814284e+001,
3325000000, 9.617501e+001,
3326562500, 9.472455e+001,
3328125000, 9.147666e+001,
3329687500, 9.056719e+001,
3331250000, 8.776562e+001,
3332812500, 8.574640e+001,
3334375000, 8.371653e+001,
3335937500, 8.089085e+001,
