"S21 Log Mag"
"Frequency (Hz)","dB",
3200000000, -4.958409e+001,
3201250000, -4.956670e+001,
3202500000, -4.964783e+001,
3203750000, -4.960607e+001,
3205000000, -4.969641e+001,
3206250000, -4.968703e+001,
3207500000, -4.969830e+001,
3208750000, -4.970995e+001,
3210000000, -4.961798e+001,
3211250000, -4.971626e+001,
3212500000, -4.974393e+001,
3213750000, -4.977937e+001,
3215000000, -4.982309e+001,
3216250000, -4.981272e+001,
3217500000, -4.984176e+001,
3218750000, -4.987159e+001,
3220000000, -4.997459e+001,
3221250000, -4.991930e+001,
3222500000, -4.995893e+001,
3223750000, -4.995926e+001,
3225000000, -5.003352e+001,
3226250000, -5.016517e+001,
3227500000, -5.016004e+001,
3228750000, -5.022771e+001,
3230000000, -5.013591e+001,
3231250000, -5.034052e+001,
3232500000, -5.029114e+001,
3233750000, -5.024746e+001,
3235000000, -5.031332e+001,
3236250000, -5.031580e+001,
3237500000, -5.037329e+001,
3238750000, -5.043949e+001,
3240000000, -5.037253e+001,
3241250000, -5.051243e+001,
3242500000, -5.046871e+001,
3243750000, -5.052679e+001,
3245000000, -5.055350e+001,
3246250000, -5.058496e+001,
3247500000, -5.059711e+001,
3248750000, -5.066268e+001,
3250000000, -5.071936e+001,
3251250000, -5.063054e+001,
3252500000, -5.075180e+001,
3253750000, -5.067838e+001,
3255000000, -5.074791e+001,
3256250000, -5.073422e+001,
3257500000, -5.072756e+001,
3258750000, -5.073124e+001,
3260000000, -5.073013e+001,
3261250000, -5.074762e+001,
3262500000, -5.081603e+001,
3263750000, -5.072419e+001,
3265000000, -5.082445e+001,
3266250000, -5.072479e+001,
3267500000, -5.083450e+001,
3268750000, -5.072118e+001,
3270000000, -5.081773e+001,
3271250000, -5.067374e+001,
3272500000, -5.082406e+001,
3273750000, -5.077168e+001,
3275000000, -5.075124e+001,
3276250000, -5.085363e+001,
3277500000, -5.083921e+001,
3278750000, -5.085303e+001,
3280000000, -5.079262e+001,
3281250000, -5.075065e+001,
3282500000, -5.080291e+001,
3283750000, -5.084026e+001,
3285000000, -5.078387e+001,
3286250000, -5.074207e+001,
3287500000, -5.069259e+001,
3288750000, -5.072201e+001,
3290000000, -5.065629e+001,
3291250000, -5.069497e+001,
3292500000, -5.065895e+001,
3293750000, -5.055863e+001,
3295000000, -5.055394e+001,
3296250000, -5.050075e+001,
3297500000, -5.051466e+001,
3298750000, -5.048369e+001,
3300000000, -5.043124e+001,
3301250000, -5.038886e+001,
3302500000, -5.025151e+001,
3303750000, -5.024288e+001,
3305000000, -5.021742e+001,
3306250000, -5.020263e+001,
3307500000, -5.008373e+001,
3308750000, -5.016989e+001,
3310000000, -5.009401e+001,
3311250000, -5.008262e+001,
3312500000, -5.006267e+001,
