"S12 Log Mag"
"Frequency (Hz)","dB",
3000000000, -4.736782e+001,
3001562500, -4.733661e+001,
3003125000, -4.727537e+001,
3004687500, -4.722538e+001,
3006250000, -4.712813e+001,
3007812500, -4.710602e+001,
3009375000, -4.710118e+001,
3010937500, -4.701954e+001,
3012500000, -4.701743e+001,
3014062500, -4.693490e+001,
3015625000, -4.686835e+001,
3017187500, -4.680465e+001,
3018750000, -4.676276e+001,
3020312500, -4.674280e+001,
3021875000, -4.672119e+001,
3023437500, -4.664868e+001,
3025000000, -4.660659e+001,
3026562500, -4.656129e+001,
3028125000, -4.646466e+001,
3029687500, -4.646763e+001,
3031250000, -4.636067e+001,
3032812500, -4.635584e+001,
3034375000, -4.630951e+001,
3035937500, -4.621872e+001,
3037500000, -4.622625e+001,
3039062500, -4.614950e+001,
3040625000, -4.610008e+001,
3042187500, -4.603457e+001,
3043750000, -4.605379e+001,
3045312500, -4.603118e+001,
3046875000, -4.596730e+001,
3048437500, -4.597765e+001,
3050000000, -4.589064e+001,
3051562500, -4.585285e+001,
3053125000, -4.586389e+001,
3054687500, -4.583537e+001,
3056250000, -4.580540e+001,
3057812500, -4.583455e+001,
3059375000, -4.580418e+001,
3060937500, -4.580857e+001,
3062500000, -4.576179e+001,
3064062500, -4.580656e+001,
3065625000, -4.572399e+001,
3067187500, -4.574975e+001,
3068750000, -4.575931e+001,
3070312500, -4.574091e+001,
3071875000, -4.573176e+001,
3073437500, -4.567659e+001,
3075000000, -4.567135e+001,
3076562500, -4.569220e+001,
3078125000, -4.563989e+001,
3079687500, -4.568653e+001,
3081250000, -4.564903e+001,
3082812500, -4.566309e+001,
3084375000, -4.564750e+001,
3085937500, -4.562708e+001,
3087500000, -4.563975e+001,
3089062500, -4.566904e+001,
3090625000, -4.563993e+001,
3092187500, -4.559235e+001,
3093750000, -4.561640e+001,
3095312500, -4.561235e+001,
3096875000, -4.556687e+001,
3098437500, -4.554793e+001,
3100000000, -4.553451e+001,
3101562500, -4.554720e+001,
3103125000, -4.551793e+001,
3104687500, -4.553508e+001,
3106250000, -4.552041e+001,
3107812500, -4.549237e+001,
3109375000, -4.547114e+001,
3110937500, -4.548254e+001,
3112500000, -4.543055e+001,
3114062500, -4.541686e+001,
3115625000, -4.547999e+001,
3117187500, -4.541581e+001,
3118750000, -4.545857e+001,
3120312500, -4.544846e+001,
3121875000, -4.533953e+001,
3123437500, -4.535334e+001,
3125000000, -4.534205e+001,
3126562500, -4.528201e+001,
3128125000, -4.534895e+001,
3129687500, -4.530704e+001,
3131250000, -4.525506e+001,
3132812500, -4.534243e+001,
3134375000, -4.531267e+001,
3135937500, -4.519740e+001,
3137500000, -4.525629e+001,
3139062500, -4.520713e+001,
3140625000, -4.519733e+001,
3142187500, -4.520526e+001,
3143750000, -4.518357e+001,
3145312500, -4.516783e+001,
3146875000, -4.525608e+001,
3148437500, -4.525718e+001,
3150000000, -4.518541e+001,
3151562500, -4.519844e+001,
3153125000, -4.522585e+001,
3154687500, -4.517438e+001,
3156250000, -4.522990e+001,
3157812500, -4.529265e+001,
3159375000, -4.529782e+001,
3160937500, -4.529253e+001,
3162500000, -4.532695e+001,
3164062500, -4.534191e+001,
3165625000, -4.527678e+001,
